pos_id,symbol,side,entry_date,ref_date,entry_price_proxy,qty,stop_price_proxy,target_price_proxy,stop_r,tgt_r,atr_value_ref,risk_amt,gate_mult,expr_score,expr_score_adj,rr_pred,model_run
150,VINATIORGA,long,2026-03-17,2026-03-16,1400.0,106,1354.236074066162,1537.2917778015137,1.1,3.3,41.60356903076172,4854.636609570022,1.0,0.4588889479637146,0.4588889479637146,,2026-03-16
151,1040NFL26-NA,long,2026-03-17,2026-03-16,1005.0,372,991.9626245498657,1031.0747509002686,1.1,2.2,11.85215950012207,4854.636609570022,1.0,0.4501274824142456,0.4501274824142456,,2026-03-16
152,M&M,long,2026-03-17,2026-03-16,3029.0,41,2912.5201782226563,3378.4394653320314,1.1,3.3,105.8907470703125,4854.636609570022,1.0,0.4340805411338806,0.4340805411338806,,2026-03-16
153,APOLLOTYRE,long,2026-03-17,2026-03-16,412.79998779296875,299,396.5750853538513,445.24979267120364,1.1,2.2,14.749911308288574,4854.636609570022,1.0,0.4211116433143616,0.4211116433143616,,2026-03-16
154,TRENT,long,2026-03-17,2026-03-16,3581.199951171875,37,3451.917304992676,3969.0478897094727,1.1,3.3,117.52967834472656,4854.636609570022,1.0,0.415188193321228,0.415188193321228,,2026-03-16
155,DELAPLEX-SM,long,2026-03-17,2026-03-16,96.55000305175781,557,87.84666385650635,122.6600206375122,1.1,3.3,7.912126541137695,4854.636609570022,1.0,0.3944518566131592,0.3944518566131592,,2026-03-16
156,BANCOINDIA,long,2026-03-17,2026-03-16,566.0,184,539.7057014465332,618.5885971069335,1.1,2.2,23.903907775878906,4854.636609570022,1.0,0.38276761770248413,0.38276761770248413,,2026-03-16
157,MOMENTUM30,long,2026-03-17,2026-03-16,29.399999618530273,4470,28.314068579673766,31.571861696243285,1.1,2.2,0.9872100353240967,4854.636609570022,1.0,0.38222968578338623,0.38222968578338623,,2026-03-16
158,JSWHL,long,2026-03-17,2026-03-16,16635.0,6,15914.393182373047,18076.213635253906,1.1,2.2,655.0971069335938,4854.636609570022,1.0,0.37754398584365845,0.37754398584365845,,2026-03-16
159,ICDSLTD,short,2026-03-17,2026-03-16,49.790000915527344,986,54.71259522438049,39.944812297821045,1.1,2.2,4.475085735321045,4854.636609570022,1.0,0.3652750551700592,0.3652750551700592,,2026-03-16
160,LOWVOL,long,2026-03-17,2026-03-16,195.5500030517578,1783,192.82741556167602,200.9951780319214,1.1,2.2,2.4750795364379883,4854.636609570022,1.0,0.34060943126678467,0.34060943126678467,,2026-03-16
161,HSCL,long,2026-03-17,2026-03-16,439.6000061035156,262,421.10695056915284,476.5861171722412,1.1,2.2,16.81186866760254,4854.636609570022,1.0,0.33263325691223145,0.33263325691223145,,2026-03-16
162,CEIGALL,long,2026-03-17,2026-03-16,273.04998779296875,419,261.4829901695251,296.18398303985595,1.1,2.2,10.51545238494873,4854.636609570022,1.0,0.3237534165382385,0.3237534165382385,,2026-03-16
163,INNOMET-SM,long,2026-03-17,2026-03-16,72.5,753,66.05704627037048,85.38590745925903,1.1,2.2,5.8572306632995605,4854.636609570022,1.0,0.3006971478462219,0.3006971478462219,,2026-03-16
164,ARCHIES,long,2026-03-17,2026-03-16,14.039999961853027,5067,13.081972813606262,16.914081406593322,1.1,3.3,0.8709337711334229,4854.636609570022,1.0,0.2886410355567932,0.2886410355567932,,2026-03-16
165,ZTECH-SM,long,2026-03-17,2026-03-16,514.0,182,487.4048824310303,567.1902351379395,1.1,2.2,24.177379608154297,4854.636609570022,1.0,0.2866954803466797,0.2866954803466797,,2026-03-16
166,GREENLAM,long,2026-03-17,2026-03-16,223.64999389648438,474,213.42583055496215,244.0983205795288,1.1,2.2,9.294693946838379,4854.636609570022,1.0,0.26875126361846924,0.26875126361846924,,2026-03-16
167,TEXINFRA,long,2026-03-17,2026-03-16,87.9800033569336,1314,84.28593266010284,95.36814475059509,1.1,2.2,3.358246088027954,4854.636609570022,1.0,0.2560563087463379,0.2560563087463379,,2026-03-16
168,COMPUSOFT,short,2026-03-17,2026-03-16,13.680000305175781,4168,14.844689202308654,11.350622510910034,1.1,2.2,1.0588080883026123,4854.636609570022,1.0,0.2535855770111084,0.2535855770111084,,2026-03-16
169,SUPREMEENG-BZ,long,2026-03-17,2026-03-16,1.0199999809265137,62757,0.9426445439457893,1.1747108548879623,1.1,2.2,0.07032312452793121,4854.636609570022,1.0,0.2299925684928894,0.2299925684928894,,2026-03-16
170,NRL,long,2026-03-17,2026-03-16,52.0,1919,49.47036406993866,57.05927186012268,1.1,2.2,2.299669027328491,4854.636609570022,1.0,0.2276982069015503,0.2276982069015503,,2026-03-16
171,BIKAJI,long,2026-03-17,2026-03-16,623.5,244,603.6732116699219,663.1535766601562,1.1,2.2,18.02435302734375,4854.636609570022,1.0,0.2253980040550232,0.2253980040550232,,2026-03-16
172,OSELDEVICE-SM,long,2026-03-17,2026-03-16,482.0,193,456.8725170135498,532.2549659729004,1.1,2.2,22.84316635131836,4854.636609570022,1.0,0.22339260578155518,0.22339260578155518,,2026-03-16
173,GOKUL,short,2026-03-17,2026-03-16,40.0,1830,42.65198173522949,36.02202739715576,1.1,1.65,2.4108924865722656,4854.636609570022,1.0,0.22305500507354736,0.22305500507354736,,2026-03-16
174,OLAELEC,long,2026-03-17,2026-03-16,24.299999237060547,3081,22.724628853797913,27.450740003585814,1.1,2.2,1.432154893875122,4854.636609570022,1.0,0.21799981594085693,0.21799981594085693,,2026-03-16
175,DREDGECORP,long,2026-03-17,2026-03-16,900.5,79,839.0959777832031,1084.7120666503906,1.1,3.3,55.82183837890625,4854.636609570022,1.0,0.20599353313446045,0.20599353313446045,,2026-03-16
176,SURYODAY,short,2026-03-17,2026-03-16,126.0,691,133.01572370529175,115.47641444206238,1.1,1.65,6.377930641174316,4854.636609570022,1.0,0.2049325704574585,0.2049325704574585,,2026-03-16
177,SARLAPOLY,long,2026-03-17,2026-03-16,81.0,1056,76.40683679580688,90.18632640838624,1.1,2.2,4.175602912902832,4854.636609570022,1.0,0.20385700464248657,0.20385700464248657,,2026-03-16
178,BOROSCI,long,2026-03-17,2026-03-16,106.19999694824219,865,100.58955330848694,114.61566240787506,1.1,1.65,5.100403308868408,4854.636609570022,1.0,0.20328184962272644,0.20328184962272644,,2026-03-16
179,HONDAPOWER,long,2026-03-17,2026-03-16,2080.0,49,1982.8340942382813,2274.3318115234374,1.1,2.2,88.3326416015625,4854.636609570022,1.0,0.1969543695449829,0.1969543695449829,,2026-03-16
180,ABCOTS,long,2026-03-17,2026-03-16,388.0,188,362.1897880554199,439.6204238891602,1.1,2.2,23.463829040527344,4854.636609570022,1.0,0.1969221830368042,0.1969221830368042,,2026-03-16
181,TCIEXP,long,2026-03-17,2026-03-16,487.0,218,464.78013763427737,531.4397247314453,1.1,2.2,20.199874877929688,4854.636609570022,1.0,0.19367092847824097,0.19367092847824097,,2026-03-16
182,ARVINDPORT-SM,long,2026-03-17,2026-03-16,29.899999618530273,2408,27.88396246433258,35.94811108112335,1.1,3.3,1.8327610492706299,4854.636609570022,1.0,0.19330155849456787,0.19330155849456787,,2026-03-16
183,SAREGAMA,short,2026-03-17,2026-03-16,353.3999938964844,313,368.89057235717775,330.16412620544435,1.1,1.65,14.082344055175781,4854.636609570022,1.0,0.19199427962303162,0.19199427962303162,,2026-03-16
184,PARACABLES,long,2026-03-17,2026-03-16,33.29999923706055,2518,31.372195279598238,39.08341110944748,1.1,3.3,1.7525490522384644,4854.636609570022,1.0,0.18709343671798706,0.18709343671798706,,2026-03-16
185,KTKBANK,short,2026-03-17,2026-03-16,217.11000061035156,474,227.33771286010742,201.76843223571777,1.1,1.65,9.297920227050781,4854.636609570022,1.0,0.18657183647155762,0.18657183647155762,,2026-03-16
186,MATRIMONY,long,2026-03-17,2026-03-16,412.0,235,391.36519355773925,473.9044193267822,1.1,3.3,18.758914947509766,4854.636609570022,1.0,0.18133586645126343,0.18133586645126343,,2026-03-16
187,TORNTPHARM,short,2026-03-17,2026-03-16,4258.89990234375,43,4370.123748016357,4092.0641338348387,1.1,1.65,101.11258697509766,4854.636609570022,1.0,0.17265865206718445,0.17265865206718445,,2026-03-16
188,NTPC,short,2026-03-17,2026-03-16,381.20001220703125,455,391.8608150482178,365.20880794525146,1.1,1.65,9.691638946533203,4854.636609570022,1.0,0.15684735774993896,0.15684735774993896,,2026-03-16
189,EIHAHOTELS,long,2026-03-17,2026-03-16,312.3999938964844,387,299.8771450996399,349.96854028701785,1.1,3.3,11.384407997131348,4854.636609570022,1.0,0.15480279922485352,0.15480279922485352,,2026-03-16
190,JBCHEPHARM,short,2026-03-17,2026-03-16,2089.89990234375,86,2145.8342041015626,2005.9984497070313,1.1,1.65,50.849365234375,4854.636609570022,1.0,0.15135613083839417,0.15135613083839417,,2026-03-16
191,SUPREME,long,2026-03-17,2026-03-16,53.130001068115234,1008,48.31531801223755,62.75936717987061,1.1,2.2,4.376984596252441,4854.636609570022,1.0,0.14097237586975098,0.14097237586975098,,2026-03-16
192,DHARMAJ,short,2026-03-17,2026-03-16,237.4199981689453,408,249.31004085540772,219.58493413925171,1.1,1.65,10.80912971496582,4854.636609570022,1.0,0.1379794478416443,0.1379794478416443,,2026-03-16
193,MODTHREAD,short,2026-03-17,2026-03-16,48.0,1025,52.7334541797638,38.53309164047241,1.1,2.2,4.303140163421631,4854.636609570022,1.0,0.13728296756744385,0.13728296756744385,,2026-03-16
194,MAXPOSURE-SM,long,2026-03-17,2026-03-16,34.20000076293945,2757,32.439668321609496,37.72066564559937,1.1,2.2,1.6003022193908691,4854.636609570022,1.0,0.13122963905334473,0.13122963905334473,,2026-03-16
195,CREST,long,2026-03-17,2026-03-16,329.8999938964844,239,309.64656867980955,390.6602695465088,1.1,3.3,18.41220474243164,4854.636609570022,1.0,0.12920254468917847,0.12920254468917847,,2026-03-16
196,NINSYS,long,2026-03-17,2026-03-16,314.0,235,293.4221481323242,355.15570373535155,1.1,2.2,18.707138061523438,4854.636609570022,1.0,0.11577844619750977,0.11577844619750977,,2026-03-16
197,TIMKEN,short,2026-03-17,2026-03-16,3391.5,35,3529.0733993530275,3185.139900970459,1.1,1.65,125.06672668457031,4854.636609570022,1.0,0.10722970962524414,0.10722970962524414,,2026-03-16
198,PARTH-SM,short,2026-03-17,2026-03-16,272.0,343,286.11974840164186,250.82037739753724,1.1,1.65,12.836134910583496,4854.636609570022,1.0,0.10665947198867798,0.10665947198867798,,2026-03-16
199,HVAX-SM,long,2026-03-17,2026-03-16,716.0999755859375,167,687.0459125518798,774.2081016540527,1.1,2.2,26.412784576416016,4854.636609570022,1.0,0.09511804580688477,0.09511804580688477,,2026-03-16
200,INM-SM,short,2026-03-17,2026-03-16,181.0,244,200.87287273406983,151.19069089889527,1.1,1.65,18.066247940063477,4854.636609570022,1.0,0.09216821193695068,0.09216821193695068,,2026-03-16
201,AHLEAST,long,2026-03-17,2026-03-16,160.0,600,151.91894659996032,176.16210680007936,1.1,2.2,7.346412181854248,4854.636609570022,1.0,0.08049052953720093,0.08049052953720093,,2026-03-16
202,CSBBANK,long,2026-03-17,2026-03-16,359.8500061035156,242,339.8269567489624,399.89610481262207,1.1,2.2,18.20277214050293,4854.636609570022,1.0,0.07455325126647949,0.07455325126647949,,2026-03-16
203,JSWENERGY,short,2026-03-17,2026-03-16,502.8999938964844,249,522.3771911621094,473.6841979980469,1.1,1.65,17.70654296875,4854.636609570022,1.0,0.07254737615585327,0.07254737615585327,,2026-03-16
204,ISHANCH,long,2026-03-17,2026-03-16,57.599998474121094,938,52.426881980896,67.94623146057128,1.1,2.2,4.70283317565918,4854.636609570022,1.0,0.05948340892791748,0.05948340892791748,,2026-03-16
205,MRPL,long,2026-03-17,2026-03-16,206.11000061035156,362,192.7326223373413,246.24213542938233,1.1,3.3,12.161252975463867,4854.636609570022,1.0,0.051379501819610596,0.051379501819610596,,2026-03-16
206,MTEDUCARE-BE,short,2026-03-17,2026-03-16,1.409999966621399,44211,1.5198045514523983,1.2452930893749,1.1,1.65,0.09982234984636307,4854.636609570022,1.0,0.03063744306564331,0.03063744306564331,,2026-03-16
207,RVTH,long,2026-03-17,2026-03-16,547.0,112,503.85752029418944,611.7137195587159,1.1,1.65,39.220436096191406,4854.636609570022,1.0,0.0220489501953125,0.0220489501953125,,2026-03-16
