symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
ABCOTS,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,388.0,362.18978749599864,439.6204250080027,23.463829040527344,1,0.19692218,1,0.19692218,,0.19692218,1.0,0.19692218
TCIEXP,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,487.0,464.7801371526748,531.4397256946504,20.199874877929688,1,0.19367093,1,0.19367093,,0.19367093,1.0,0.19367093
ARVINDPORT-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,29.899999618530273,27.883962420636152,35.94811121221264,1.8327610492706299,1,0.19330156,1,0.19330156,,0.19330156,1.0,0.19330156
SAREGAMA,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,353.3999938964844,368.890572692927,330.16412570182047,14.082344055175781,1,0.19199428,1,0.19199428,,0.19199428,1.0,0.19199428
PARACABLES,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,33.29999923706055,31.37219523781421,39.083411234799556,1.7525490522384644,1,0.18709344,1,0.18709344,,0.18709344,1.0,0.18709344
KTKBANK,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,217.11000061035156,227.33771308178711,201.76843190319823,9.297920227050781,1,0.18657184,1,0.18657184,,0.18657184,1.0,0.18657184
MATRIMONY,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,412.0,391.3651931104919,473.9044206685244,18.758914947509766,1,0.18133587,1,0.18133587,,0.18133587,1.0,0.18133587
TORNTPHARM,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,4258.89990234375,4370.123750427069,4092.064130218771,101.11258697509766,1,0.17265865,1,0.17265865,,0.17265865,1.0,0.17265865
NTPC,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,381.20001220703125,391.86081527928445,365.20880759865145,9.691638946533203,1,0.15684736,1,0.15684736,,0.15684736,1.0,0.15684736
EIHAHOTELS,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,312.3999938964844,299.87714482821445,349.96854110129414,11.384407997131348,1,0.1548028,1,0.1548028,,0.1548028,1.0,0.1548028
JBCHEPHARM,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,2089.89990234375,2145.834205313906,2005.9984478885162,50.849365234375,1,0.15135613,1,0.15135613,,0.15135613,1.0,0.15135613
SUPREME,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,53.130001068115234,48.315317907882104,62.759367388581495,4.376984596252441,1,0.14097238,1,0.14097238,,0.14097238,1.0,0.14097238
DHARMAJ,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,237.4199981689453,249.31004111311745,219.5849337526871,10.80912971496582,1,0.13797945,1,0.13797945,,0.13797945,1.0,0.13797945
MODTHREAD,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,48.0,52.73345428235865,38.5330914352827,4.303140163421631,1,0.13728297,1,0.13728297,,0.13728297,1.0,0.13728297
MAXPOSURE-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,34.20000076293945,32.43966828345532,37.72066572190772,1.6003022193908691,1,0.13122964,1,0.13122964,,0.13122964,1.0,0.13122964
CREST,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,329.8999938964844,309.6465682408284,390.6602708634523,18.41220474243164,1,0.12920254,1,0.12920254,,0.12920254,1.0,0.12920254
NINSYS,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,314.0,293.4221476863113,355.1557046273774,18.707138061523438,1,0.115778446,1,0.115778446,,0.115778446,1.0,0.115778446
TIMKEN,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,3391.5,3529.0734023348505,3185.1398964977243,125.06672668457031,1,0.10722971,1,0.10722971,,0.10722971,1.0,0.10722971
PARTH-SM,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,272.0,286.11974870767915,250.82037693848127,12.836134910583496,1,0.10665947,1,0.10665947,,0.10665947,1.0,0.10665947
HVAX-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,716.0999755859375,687.04591192215,774.2081029135124,26.412784576416016,1,0.095118046,1,0.095118046,,0.095118046,1.0,0.095118046
INM-SM,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,181.0,200.87287316480274,151.1906902527959,18.066247940063477,1,0.09216821,1,0.09216821,,0.09216821,1.0,0.09216821
AHLEAST,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,160.0,151.9189464248082,176.16210715038358,7.346412181854248,1,0.08049053,1,0.08049053,,0.08049053,1.0,0.08049053
CSBBANK,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,359.8500061035156,339.8269563149745,399.8961056805979,18.20277214050293,1,0.07455325,1,0.07455325,,0.07455325,1.0,0.07455325
JSWENERGY,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,502.8999938964844,522.3771915842663,473.68419736481155,17.70654296875,1,0.072547376,1,0.072547376,,0.072547376,1.0,0.072547376
ISHANCH,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,57.599998474121094,52.426881868771716,67.94623168481985,4.70283317565918,1,0.05948341,1,0.05948341,,0.05948341,1.0,0.05948341
MRPL,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,206.11000061035156,192.73262204739444,246.24213629922292,12.161252975463867,1,0.0513795,1,0.0513795,,0.0513795,1.0,0.0513795
MTEDUCARE-BE,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,1.409999966621399,1.5198045538323486,1.2452930858049744,0.09982234984636307,1,0.030637443,1,0.030637443,,0.030637443,1.0,0.030637443
RVTH,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,547.0,503.8575193591014,611.7137209613479,39.220436096191406,1,0.02204895,1,0.02204895,,0.02204895,1.0,0.02204895
PAISALO,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,35.5,33.64399071485326,41.06802785544022,1.6872811317443848,1,-0.010124564,1,-0.010124564,,-0.010124564,1.0,-0.010124564
105UCL2026-NB,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,965.0,1033.4802424968425,828.039515006315,62.254764556884766,1,-0.019376755,1,-0.019376755,,-0.019376755,1.0,-0.019376755
CHAMUNDA-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,46.79999923706055,43.76260815235938,52.87478140646289,2.7612645626068115,1,-0.030606389,1,-0.030606389,,-0.030606389,1.0,-0.030606389
915SCL26-NE,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,1000.010009765625,1026.7525245740742,946.5249801487266,24.311376571655273,1,-0.037739635,1,-0.037739635,,-0.037739635,1.0,-0.037739635
754GS2036-GS,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,107.44999694824219,107.97736290048178,106.39526504376299,0.4794235825538635,1,-0.06577867,1,-0.06577867,,-0.06577867,1.0,-0.06577867
718GS2033-GS,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,103.55000305175781,102.62272218244118,106.33184565970774,0.8429825901985168,1,-0.10045743,1,-0.10045743,,-0.10045743,1.0,-0.10045743
DTL-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,107.0,99.89301737640159,128.32094787079524,6.460893154144287,1,-0.16883594,1,-0.16883594,,-0.16883594,1.0,-0.16883594
WHITEFORCE-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,36.5,32.35680742820409,44.786385143591815,3.766538619995117,1,-0.1894536,1,-0.1894536,,-0.1894536,1.0,-0.1894536
BAFNAPH,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,104.11000061035156,97.16690086574772,114.52465022725733,6.311908721923828,1,-0.24062473,1,-0.24062473,,-0.24062473,1.0,-0.24062473
IIFLZC28-NG,2026-03-16,2026-03-17,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-16,1550.5999755859375,1564.8275731309457,1522.1447804959212,12.934179306030273,1,-0.24160182,1,-0.24160182,,-0.24160182,1.0,-0.24160182
MACOBSTECH-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,213.5,204.2287041561973,227.40694376570406,8.428450584411621,1,-0.29064512,1,-0.29064512,,-0.29064512,1.0,-0.29064512
ITI,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-16,287.6000061035156,272.7181212060693,332.2456607958545,13.528985977172852,1,-0.32528406,1,-0.32528406,,-0.32528406,1.0,-0.32528406
AATMAJ-SM,2026-03-16,2026-03-17,long,bull,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-16,19.850000381469727,18.09637272133334,22.48044187167431,1.5942069292068481,1,-0.41969725,1,-0.41969725,,-0.41969725,1.0,-0.41969725
