symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
876HUDCO28-ND,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,1107.5,1102.6025411498013,1122.1923765505958,4.452235221862793,1,0.39019775,1,0.39019775,,0.39019775,1.0,0.39019775
VINEETLAB,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,31.299999237060547,29.115382731294275,37.85384875435936,1.98601496219635,1,0.38093138,1,0.38093138,,0.38093138,1.0,0.38093138
BANSALWIRE,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,250.10000610351562,238.36155913659775,285.31534700426926,10.67131519317627,1,0.37725323,1,0.37725323,,0.37725323,1.0,0.37725323
MOINFRA,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,58.959999084472656,56.9413707534047,65.01588407767653,1.8351166248321533,1,0.36480153,1,0.36480153,,0.36480153,1.0,0.36480153
CUMMINSIND,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,4710.10009765625,4534.795029464525,5236.015302231424,159.3682403564453,1,0.3632142,1,0.3632142,,0.3632142,1.0,0.3632142
DEVYANI,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,117.29000091552734,111.92726896106694,133.37819677890855,4.875210762023926,1,0.34673274,1,0.34673274,,0.34673274,1.0,0.34673274
HERITGFOOD,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,317.3500061035156,302.297152574434,362.5085666907605,13.684412002563477,1,0.34631008,1,0.34631008,,0.34631008,1.0,0.34631008
GIPCL,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,136.86000061035156,131.3182507267486,153.48525026116045,5.037954330444336,1,0.32299137,1,0.32299137,,0.32299137,1.0,0.32299137
UNIVCABLES,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,652.0,617.5139833605069,755.4580499184792,31.350923538208008,1,0.30113178,1,0.30113178,,0.30113178,1.0,0.30113178
GHCL,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,467.29998779296875,451.20526374264796,515.5841599439311,14.631567001342773,1,0.26687115,1,0.26687115,,0.26687115,1.0,0.26687115
BLISSGVS,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,211.74000549316406,224.97268238138452,191.89099016083338,12.029706001281738,1,0.25142184,1,0.25142184,,0.25142184,1.0,0.25142184
OFSS,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,6715.5,6930.599771202689,6392.850343195966,195.5452423095703,1,0.24114048,1,0.24114048,,0.24114048,1.0,0.24114048
RAMANEWS,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,36.029998779296875,39.72434833904504,30.488474439674633,3.358499526977539,1,0.22564834,1,0.22564834,,0.22564834,1.0,0.22564834
PATELRMART,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,175.2100067138672,165.82321137110114,203.37039274216534,8.53345012664795,1,0.22169477,1,0.22169477,,0.22169477,1.0,0.22169477
SRF,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,2595.199951171875,2503.2124911397705,2871.1623312681886,83.62496185302734,1,0.211079,1,0.211079,,0.211079,1.0,0.211079
CHENNPETRO,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,955.6500244140625,901.435403030252,1118.293888565494,49.28601837158203,1,0.17325228,1,0.17325228,,0.17325228,1.0,0.17325228
GNA,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,416.45001220703125,439.17148906364173,382.36779692211553,20.655887603759766,1,0.16273287,1,0.16273287,,0.16273287,1.0,0.16273287
VEDL,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,713.0,739.9610155227188,672.5584767159219,24.510013580322266,1,0.16021726,1,0.16021726,,0.16021726,1.0,0.16021726
BHAGYANGR,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,157.8800048828125,168.3280643820342,142.20791563397995,9.498235702514648,1,0.15721732,1,0.15721732,,0.15721732,1.0,0.15721732
NGLFINE,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,2357.300048828125,2520.3938344065446,2112.6593704604957,148.26707458496094,1,0.15098345,1,0.15098345,,0.15098345,1.0,0.15098345
NTPCGREEN,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,99.0,95.61136691378175,109.16589925865475,3.080575466156006,1,0.13330829,1,0.13330829,,0.13330829,1.0,0.13330829
MIDSMALL,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,45.52000045776367,46.52266645220553,44.01600146610089,0.9115145206451416,1,0.12460154,1,0.12460154,,0.12460154,1.0,0.12460154
VOLTAS,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,1447.800048828125,1500.1369819540746,1369.2946491392006,47.57902908325195,1,0.11420417,1,0.11420417,,0.11420417,1.0,0.11420417
FINPIPE,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,185.2100067138672,191.9041845818905,175.16873991183223,6.085616111755371,1,0.102907896,1,0.102907896,,0.102907896,1.0,0.102907896
BBTC,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,1591.5999755859375,1535.5954119941416,1759.6136663613252,50.913238525390625,1,0.09137696,1,0.09137696,,0.09137696,1.0,0.09137696
VISHWARAJ,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,5.550000190734863,5.930643390918714,4.979035390459087,0.3460392653942108,1,0.08491969,1,0.08491969,,0.08491969,1.0,0.08491969
AVADHSUGAR,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,423.3500061035156,449.4308944632983,384.22867356384165,23.709897994995117,1,0.080209434,1,0.080209434,,0.080209434,1.0,0.080209434
THERMAX,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-12,3092.10009765625,3206.1051652822725,2864.089962404205,103.6409683227539,1,0.07590026,1,0.07590026,,0.07590026,1.0,0.07590026
C2C-SM,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,367.0,340.6107500078624,446.1677499764128,23.99022674560547,1,0.059217215,1,0.059217215,,0.059217215,1.0,0.059217215
FALCONTECH-SM,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,14.850000381469727,15.668864160643139,13.621704712709608,0.7444216012954712,1,0.042385817,1,0.042385817,,0.042385817,1.0,0.042385817
PREMIERPOL,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,60.20000076293945,65.08997155297823,52.86504457788129,4.445427894592285,1,0.04138148,1,0.04138148,,0.04138148,1.0,0.04138148
CORALFINAC,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,32.18000030517578,30.21053846382094,38.08838582924031,1.7904198169708252,1,0.015500784,1,0.015500784,,0.015500784,1.0,0.015500784
ORICONENT,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,64.47000122070312,67.50728818800854,59.914070769744995,2.761169910430908,1,0.014974356,1,0.014974356,,0.014974356,1.0,0.014974356
HALEOSLABS,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,1284.4000244140625,1335.8949294761073,1207.1576668209952,46.81354904174805,1,0.009287596,1,0.009287596,,0.009287596,1.0,0.009287596
930AEL30-NF,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,1072.0,1079.9462034517246,1060.080694822413,7.22382116317749,1,-0.06751007,1,-0.06751007,,-0.06751007,1.0,-0.06751007
CYBERMEDIA,2026-03-12,2026-03-13,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-12,13.5,14.627868474133848,11.808197288799228,1.0253349542617798,1,-0.110379696,1,-0.110379696,,-0.110379696,1.0,-0.110379696
GROBTEA,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-12,940.0,897.8989324981285,1024.202135003743,38.27369689941406,1,-0.13408881,1,-0.13408881,,-0.13408881,1.0,-0.13408881
KCEIL-SM,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,126.5,117.77521190806328,152.67436427581015,7.9316253662109375,1,-0.18660098,1,-0.18660098,,-0.18660098,1.0,-0.18660098
TAURIAN-SM,2026-03-12,2026-03-13,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-12,210.0,196.5371444645176,250.38856660644717,12.238959312438965,1,-0.19919485,1,-0.19919485,,-0.19919485,1.0,-0.19919485
