symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
IVP,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,127.0,120.14425343912848,147.56723968261457,6.232496738433838,1,0.09410226,1,0.09410226,,0.09410226,1.0,0.09410226
RAMRAT,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,352.0,366.2944215058071,330.5583677412893,12.994928359985352,1,0.07285544,1,0.07285544,,0.07285544,1.0,0.07285544
MAKEINDIA,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,156.47000122070312,160.88543849024853,149.84684531638501,4.014033794403076,1,0.06340331,1,0.06340331,,0.06340331,1.0,0.06340331
MAHSEAMLES,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,549.0499877929688,565.7404574197091,515.6690485394881,15.1731538772583,1,0.05509174,1,0.05509174,,0.05509174,1.0,0.05509174
DATAPATTNS,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,3439.0,3626.8080683406497,3157.2878974890255,170.73460388183594,1,0.049385726,1,0.049385726,,0.049385726,1.0,0.049385726
HDFCSML250,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,155.0500030517578,158.70095690057394,149.57357227853362,3.3190488815307617,1,0.0480479,1,0.0480479,,0.0480479,1.0,0.0480479
SHREYANIND,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,149.16000366210938,142.55392065035034,168.9782526973865,6.005529880523682,1,0.042789042,1,0.042789042,,0.042789042,1.0,0.042789042
EVINDIA,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,29.3700008392334,30.21807138373788,28.097895022476678,0.7709732055664062,1,0.030502439,1,0.030502439,,0.030502439,1.0,0.030502439
EMULTIMQ,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,40.189998626708984,41.26915976359977,38.57125692137281,0.9810555577278137,1,0.016305506,1,0.016305506,,0.016305506,1.0,0.016305506
HEALTHADD,2026-03-11,2026-03-12,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,154.39999389648438,157.41392762040948,149.87909331059672,2.7399396896362305,1,0.002920568,1,0.002920568,,0.002920568,1.0,0.002920568
UMAEXPORTS,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,22.8700008392334,20.897567193672145,28.787301775917157,1.7931214570999146,1,0.00023597479,1,0.00023597479,,0.00023597479,1.0,0.00023597479
LIBAS,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,9.569999694824219,8.803293223452428,11.87011910893959,0.6970058679580688,1,-0.083587706,1,-0.083587706,,-0.083587706,1.0,-0.083587706
TOUCHWOOD,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,70.0,64.07019592784093,87.78941221647722,5.390730857849121,1,-0.08986431,1,-0.08986431,,-0.08986431,1.0,-0.08986431
SHEMAROO,2026-03-11,2026-03-12,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,97.0,90.34584307553212,116.96247077340365,6.049233436584473,1,-0.20799184,1,-0.20799184,,-0.20799184,1.0,-0.20799184
