symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
ORIENTBELL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,278.0,260.1810750913853,331.45677472584407,16.19902229309082,1,0.7203177,1,0.7203177,,0.7203177,1.0,0.7203177
UNILEX-SM,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,28.799999237060547,26.597941493943438,35.406172466411874,2.001870632171631,1,0.71635115,1,0.71635115,,0.71635115,1.0,0.71635115
SERVOTECH,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,70.69999694824219,66.19086293937653,84.22739897483916,4.099212646484375,1,0.70544815,1,0.70544815,,0.70544815,1.0,0.70544815
DCBBANK,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,173.52000427246094,165.05113201859058,198.926621034072,7.698974609375,1,0.7017061,1,0.7017061,,0.7017061,1.0,0.7017061
MONEXT50,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,63.43000030517578,61.03877174439802,70.60368598750907,2.1738440990448,1,0.70016783,1,0.70016783,,0.70016783,1.0,0.70016783
M&M,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,3125.10009765625,2998.2924571209032,3505.5230192622903,115.27967071533203,1,0.69172883,1,0.69172883,,0.69172883,1.0,0.69172883
BAJAJHLDNG,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,9530.0,9187.965587069026,10556.103238792923,310.94036865234375,1,0.6805053,1,0.6805053,,0.6805053,1.0,0.6805053
DLF,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,534.9500122070312,512.1563780612591,603.3309146443476,20.721485137939453,1,0.6793875,1,0.6793875,,0.6793875,1.0,0.6793875
SELECTIPO,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,40.06999969482422,38.95214275082985,43.423570526807325,1.0162335634231567,1,0.6765763,1,0.6765763,,0.6765763,1.0,0.6765763
BOSCHLTD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,30345.0,29297.113551506423,33488.65934548073,952.6240234375,1,0.6682295,1,0.6682295,,0.6682295,1.0,0.6682295
ICRA,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,5281.0,5101.462140578837,5819.61357826349,163.2162322998047,1,0.66821676,1,0.66821676,,0.66821676,1.0,0.66821676
GODREJPROP,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,1563.0,1488.831790079459,1785.5046297616227,67.42564392089844,1,0.6655671,1,0.6655671,,0.6655671,1.0,0.6655671
ZUARI,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,199.10000610351562,187.58166383573484,233.65503290685797,10.471220016479492,1,0.6594931,1,0.6594931,,0.6594931,1.0,0.6594931
RBLBANK,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,303.79998779296875,293.1864388072805,335.6406347500334,9.648680686950684,1,0.65798473,1,0.65798473,,0.65798473,1.0,0.65798473
KIRIINDUS,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,374.6499938964844,354.4274583248109,435.31760061150476,18.384122848510742,1,0.65085274,1,0.65085274,,0.65085274,1.0,0.65085274
MINDSPACE-RR,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,465.0,452.915553880075,501.25333835977506,10.985859870910645,1,0.64945287,1,0.64945287,,0.64945287,1.0,0.64945287
PATELENG,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,24.709999084472656,23.522233734612783,28.273295134052276,1.0797866582870483,1,0.6452069,1,0.6452069,,0.6452069,1.0,0.6452069
VASCONEQ,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,31.90999984741211,29.66969640167619,38.630910184619864,2.036639451980591,1,0.6405653,1,0.6405653,,0.6405653,1.0,0.6405653
SRF,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,2574.199951171875,2472.9038567522202,2878.0882344308393,92.08735656738281,1,0.64008087,1,0.64008087,,0.64008087,1.0,0.64008087
NH,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,1714.0,1657.1373538090393,1884.5879385728822,51.69331359863281,1,0.6383293,1,0.6383293,,0.6383293,1.0,0.6383293
CRAMC,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,238.35000610351562,227.80756431617647,269.9773314655331,9.584037780761719,1,0.6372765,1,0.6372765,,0.6372765,1.0,0.6372765
TATATECH,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,543.0,522.6531886459088,604.0404340622736,18.497100830078125,1,0.6357336,1,0.6357336,,0.6357336,1.0,0.6357336
ECAPINSURE,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,22.280000686645508,21.386104260381863,24.96168996543644,0.8126330971717834,1,0.63510734,1,0.63510734,,0.63510734,1.0,0.63510734
BLUEDART,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,5050.0,4871.611118264873,5585.166645205381,162.1717071533203,1,0.63233584,1,0.63233584,,0.63233584,1.0,0.63233584
HDFCLIFE,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,613.0,594.5270164300532,668.4189507098404,16.793621063232422,1,0.6287392,1,0.6287392,,0.6287392,1.0,0.6287392
GMMPFAUDLR,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,857.0,819.658103514977,969.0256894550689,33.94717788696289,1,0.6283875,1,0.6283875,,0.6283875,1.0,0.6283875
PRESTIGE,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,1234.0,1174.6868048209885,1411.9395855370344,53.921085357666016,1,0.6223475,1,0.6223475,,0.6223475,1.0,0.6223475
AMBUJACEM,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,422.6499938964844,405.3534603184671,474.53959463053616,15.72412109375,1,0.61858225,1,0.61858225,,0.61858225,1.0,0.61858225
LICNMID100,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,55.79999923706055,54.17483526522108,60.67549115257896,1.477421760559082,1,0.6142617,1,0.6142617,,0.6142617,1.0,0.6142617
SHREYANIND,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,144.89999389648438,135.02908780637858,174.51271216680175,8.973550796508789,1,0.61389613,1,0.61389613,,0.61389613,1.0,0.61389613
EMIL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,92.0,87.28293751983074,106.15118744050778,4.288238525390625,1,0.612104,1,0.612104,,0.612104,1.0,0.612104
SUNDARAM,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,1.25,1.1393165862412147,1.582050241276356,0.1006212830543518,1,0.6084503,1,0.6084503,,0.6084503,1.0,0.6084503
MASPTOP50,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,69.4000015258789,67.38105048333621,75.456854653507,1.8354099988937378,1,0.6071483,1,0.6071483,,0.6071483,1.0,0.6071483
NPBET,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,267.989990234375,259.54800754369427,293.3159383064172,7.674529552459717,1,0.6071169,1,0.6071169,,0.6071169,1.0,0.6071169
SNXT50BETA,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,84.9800033569336,81.59047281548044,95.14859498129306,3.0813913345336914,1,0.60359293,1,0.60359293,,0.60359293,1.0,0.60359293
IRCTC,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,523.75,504.87861134634477,580.3641659609657,17.155807495117188,1,0.5881169,1,0.5881169,,0.5881169,1.0,0.5881169
DIGJAMLMTD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,40.0,36.09369338628798,51.71891984113606,3.551187753677368,1,0.587788,1,0.587788,,0.587788,1.0,0.587788
SHOPERSTOP,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,295.5,278.95334560770004,345.13996317689987,15.042412757873535,1,0.5864082,1,0.5864082,,0.5864082,1.0,0.5864082
PPLPHARMA,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,141.00999450683594,134.83595305412376,159.53211886497246,5.612764835357666,1,0.58185965,1,0.58185965,,0.58185965,1.0,0.58185965
AMBER,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,6760.0,6408.684504714543,7813.94648585637,319.3777160644531,1,0.58156925,1,0.58156925,,0.58156925,1.0,0.58156925
SURYAROSNI,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,209.0,198.67211452987226,239.98365641038322,9.388986587524414,1,0.57899314,1,0.57899314,,0.57899314,1.0,0.57899314
ASPINWALL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,229.0,219.10220487122547,258.6933853863236,8.997995376586914,1,0.5777088,1,0.5777088,,0.5777088,1.0,0.5777088
LYKALABS,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,51.119998931884766,47.225711452001065,62.80286137153587,3.5402612686157227,1,0.5764159,1,0.5764159,,0.5764159,1.0,0.5764159
MTNL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,24.719999313354492,23.172141589948097,29.363572483573677,1.4071433544158936,1,0.57542783,1,0.57542783,,0.57542783,1.0,0.57542783
LANDMARK,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,372.5,348.6624958593736,444.01251242187914,21.67045783996582,1,0.5751648,1,0.5751648,,0.5751648,1.0,0.5751648
BHARATRAS,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,1340.0,1266.2644149057305,1561.2067552828084,67.0323486328125,1,0.5698601,1,0.5698601,,0.5698601,1.0,0.5698601
MODISONLTD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,121.94999694824219,115.05258769344397,142.64222471263685,6.270371913909912,1,0.5604661,1,0.5604661,,0.5604661,1.0,0.5604661
MOREALTY,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,69.0999984741211,66.4575390958253,77.02737660900848,2.402235746383667,1,0.55953074,1,0.55953074,,0.55953074,1.0,0.55953074
LUMAXIND,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,5096.0,4773.492668791092,6063.521993626724,293.1884765625,1,0.55939865,1,0.55939865,,0.55939865,1.0,0.55939865
ORISSAMINE,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,3487.0,3280.300904943746,4107.097285168762,187.90826416015625,1,0.5569855,1,0.5569855,,0.5569855,1.0,0.5569855
ORCHPHARMA,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,533.0999755859375,503.25733883071734,622.627885851598,27.129669189453125,1,0.5565292,1,0.5565292,,0.5565292,1.0,0.5565292
AVTNPL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,58.150001525878906,55.12851889737124,67.21444941140192,2.74680233001709,1,0.55428696,1,0.55428696,,0.55428696,1.0,0.55428696
JINDWORLD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,21.0,19.52978212030979,25.41065363907063,1.336561679840088,1,0.5541719,1,0.5541719,,0.5541719,1.0,0.5541719
MUFIN,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,103.5,98.23975942654522,119.28072172036434,4.782036781311035,1,0.5504652,1,0.5504652,,0.5504652,1.0,0.5504652
MOMIDMTM,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,58.4900016784668,55.571222075142,67.24634048844118,2.6534359455108643,1,0.55016255,1,0.55016255,,0.55016255,1.0,0.55016255
NBCC,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,84.4000015258789,80.28115695132246,96.75653524954825,3.7444040775299072,1,0.54721653,1,0.54721653,,0.54721653,1.0,0.54721653
PSUBANKADD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,87.5,84.46452866173937,96.6064140147819,2.759519338607788,1,0.54639393,1,0.54639393,,0.54639393,1.0,0.54639393
EXIDEIND,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,307.75,296.61942763045545,341.14171710863366,10.118701934814453,1,0.545517,1,0.545517,,0.545517,1.0,0.545517
TSFINV,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,374.5,354.2706141855633,435.18815744331005,18.390350341796875,1,0.5439235,1,0.5439235,,0.5439235,1.0,0.5439235
EICHERMOT,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,6995.0,6740.738979169217,7757.78306249235,231.14637756347656,1,0.5438663,1,0.5438663,,0.5438663,1.0,0.5438663
JIOFIN,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,237.39999389648438,228.80980887867787,263.1705489499039,7.809258937835693,1,0.5414124,1,0.5414124,,0.5414124,1.0,0.5414124
MUTHOOTFIN,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,3312.800048828125,3161.8111478504507,3765.766751761148,137.26263427734375,1,0.5411211,1,0.5411211,,0.5411211,1.0,0.5411211
BIOCON,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,379.20001220703125,366.8669715115582,416.19913429345047,11.211854934692383,1,0.53635013,1,0.53635013,,0.53635013,1.0,0.53635013
BECTORFOOD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,184.5,175.47654866687924,211.57035399936228,8.203137397766113,1,0.5328482,1,0.5328482,,0.5328482,1.0,0.5328482
CHAMBLFERT,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,434.45001220703125,418.32681506496783,482.8196036332215,14.657451629638672,1,0.53148913,1,0.53148913,,0.53148913,1.0,0.53148913
ARVINDFASN,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,400.20001220703125,379.137517281825,463.38749698264996,19.147722244262695,1,0.5305652,1,0.5305652,,0.5305652,1.0,0.5305652
KRITINUT,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,63.439998626708984,58.875945707580115,77.13215738409559,4.149138927459717,1,0.5296456,1,0.5296456,,0.5296456,1.0,0.5296456
GIPCL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,132.60000610351562,126.797019117464,150.0089670616705,5.275442600250244,1,0.52939665,1,0.52939665,,0.52939665,1.0,0.52939665
20MICRONS,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,152.0,143.97285143619996,176.08144569140012,7.297407627105713,1,0.52469283,1,0.52469283,,0.52469283,1.0,0.52469283
ADANIGREEN,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,852.4000244140625,813.0100836799375,970.5698466164376,35.80903625488281,1,0.5232668,1,0.5232668,,0.5232668,1.0,0.5232668
TVSHLTD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,14108.0,13522.315648926728,15865.053053219817,532.4403076171875,1,0.51896644,1,0.51896644,,0.51896644,1.0,0.51896644
SUNFLAG,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,218.5,208.09572960237438,249.71281119287687,9.458427429199219,1,0.5189218,1,0.5189218,,0.5189218,1.0,0.5189218
TOP20,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,8.550000190734863,8.317771617505148,9.24668591042401,0.21111688017845154,1,0.51749146,1,0.51749146,,0.51749146,1.0,0.51749146
IDFCFIRSTB,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,63.25,60.49079984406558,71.52760046780327,2.508363723754883,1,0.51446766,1,0.51446766,,0.51446766,1.0,0.51446766
RKDL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,19.600000381469727,17.967538881682017,24.497384880832854,1.4840558767318726,1,0.5140678,1,0.5140678,,0.5140678,1.0,0.5140678
FAZE3Q-BE,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,414.45001220703125,384.30460731017797,504.8862268975911,27.4049129486084,1,0.5126526,1,0.5126526,,0.5126526,1.0,0.5126526
CEATLTD,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,3550.0,3387.5271967958797,4037.418409612361,147.70254516601562,1,0.51120466,1,0.51120466,,0.51120466,1.0,0.51120466
METROBRAND,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,940.0,900.3706595414478,1058.8880213756565,36.02667236328125,1,0.51107,1,0.51107,,0.51107,1.0,0.51107
PSUBANK,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,864.0,830.3072561590727,965.0782315227818,30.6297664642334,1,0.5078357,1,0.5078357,,0.5078357,1.0,0.5078357
PARSVNATH,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,6.710000038146973,6.085544352109743,8.583367096258662,0.5676869750022888,1,0.50625634,1,0.50625634,,0.50625634,1.0,0.50625634
ENERGY,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,35.7400016784668,34.014645825183266,40.91606923831739,1.5685052871704102,1,0.50510913,1,0.50510913,,0.50510913,1.0,0.50510913
SUNTECK,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,309.54998779296875,291.0302736083006,365.1091303469732,16.836103439331055,1,0.5048335,1,0.5048335,,0.5048335,1.0,0.5048335
GROWWN200,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,10.649999618530273,10.227492505095068,11.91752095883589,0.3840973675251007,1,0.5024558,1,0.5024558,,0.5024558,1.0,0.5024558
CIFL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,24.75,22.852733868961636,30.441798393115093,1.7247873544692993,1,0.5017072,1,0.5017072,,0.5017072,1.0,0.5017072
EMAMIREAL,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,59.0,53.38421399342394,75.84735801972818,5.105259895324707,1,0.49883455,1,0.49883455,,0.49883455,1.0,0.49883455
SPECIALITY,2026-03-25,2026-03-26,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-25,94.62000274658203,89.22683599226764,110.79950300952521,4.902878761291504,1,0.49791658,1,0.49791658,,0.49791658,1.0,0.49791658
