pos_id,symbol,side,entry_date,ref_date,entry_price_proxy,qty,stop_price_proxy,target_price_proxy,stop_r,tgt_r,atr_value_ref,risk_amt,gate_mult,expr_score,expr_score_adj,rr_pred,model_run
82,BBTCL,long,2026-03-16,2026-03-13,175.0,547,166.2613983154297,201.21580505371094,1.1,3.3,7.944183349609375,4787.32040000069,1.0,0.6285971403121948,0.6285971403121948,,2026-03-13
83,ABSLNN50ET,long,2026-03-16,2026-03-13,72.0,2163,69.78722214698792,78.63833355903625,1.1,3.3,2.0116162300109863,4787.32040000069,1.0,0.6088534593582153,0.6088534593582153,,2026-03-13
84,VIDHIING,long,2026-03-16,2026-03-13,300.04998779296875,292,283.69352502822875,349.1193760871887,1.1,3.3,14.869511604309082,4787.32040000069,1.0,0.5761191248893738,0.5761191248893738,,2026-03-13
85,PURPLEUTED-SM,long,2026-03-16,2026-03-13,275.5,254,256.69589309692384,331.91232070922854,1.1,3.3,17.094642639160156,4787.32040000069,1.0,0.5550746917724609,0.5550746917724609,,2026-03-13
86,BULKCORP-SM,long,2026-03-16,2026-03-13,52.45000076293945,1872,49.893646001815796,60.119065046310425,1.1,3.3,2.3239588737487793,4787.32040000069,1.0,0.5481393337249756,0.5481393337249756,,2026-03-13
87,INSPIRE-SM,long,2026-03-16,2026-03-13,11.399999618530273,4594,10.35812446475029,14.525625079870224,1.1,3.3,0.9471592307090759,4787.32040000069,1.0,0.5481393337249756,0.5481393337249756,,2026-03-13
88,PATTECH-SM,long,2026-03-16,2026-03-13,111.0,979,106.11363854408265,125.65908436775207,1.1,3.3,4.4421467781066895,4787.32040000069,1.0,0.5481393337249756,0.5481393337249756,,2026-03-13
89,NOCIL,long,2026-03-16,2026-03-13,135.00999450683594,744,128.57911052703858,154.30264644622804,1.1,3.3,5.846258163452148,4787.32040000069,1.0,0.48295456171035767,0.48295456171035767,,2026-03-13
90,HDFCNIF100,long,2026-03-16,2026-03-13,27.399999618530273,4343,26.297717559337617,30.706845796108247,1.1,3.3,1.0020745992660522,4787.32040000069,1.0,0.47771304845809937,0.47771304845809937,,2026-03-13
91,PVTBANKADD,long,2026-03-16,2026-03-13,26.5,7303,25.844499641656874,28.466501075029374,1.1,3.3,0.5959094166755676,4787.32040000069,1.0,0.39523905515670776,0.39523905515670776,,2026-03-13
92,REMUS-SM,long,2026-03-16,2026-03-13,652.0,124,613.6114376068115,767.1656871795655,1.1,3.3,34.8986930847168,4787.32040000069,1.0,0.38847780227661133,0.38847780227661133,,2026-03-13
93,SMARTLINK,long,2026-03-16,2026-03-13,118.80999755859375,823,112.99734168052673,136.2479651927948,1.1,3.3,5.2842326164245605,4787.32040000069,1.0,0.37668377161026,0.37668377161026,,2026-03-13
94,MUTHOOTFIN,long,2026-03-16,2026-03-13,3334.0,34,3195.1027015686036,3750.6918952941896,1.1,3.3,126.27027130126953,4787.32040000069,1.0,0.36187171936035156,0.36187171936035156,,2026-03-13
95,915AEL28-NC,long,2026-03-16,2026-03-13,1055.0,840,1049.30179772377,1072.0946068286896,1.1,3.3,5.1801838874816895,4787.32040000069,1.0,0.3549957275390625,0.3549957275390625,,2026-03-13
96,RTL-SM,short,2026-03-16,2026-03-13,94.0,798,99.99430322647095,82.0113935470581,1.1,2.2,5.449366569519043,4787.32040000069,1.0,0.3322412967681885,0.3322412967681885,,2026-03-13
97,J&KBANK,short,2026-03-16,2026-03-13,120.5999984741211,806,126.53365135192871,111.69951915740967,1.1,1.65,5.394229888916016,4787.32040000069,1.0,0.29549139738082886,0.29549139738082886,,2026-03-13
98,SRF,short,2026-03-16,2026-03-13,2495.0,49,2590.804064941406,2351.2939025878904,1.1,1.65,87.0946044921875,4787.32040000069,1.0,0.2835735082626343,0.2835735082626343,,2026-03-13
99,SUPREMEIND,short,2026-03-16,2026-03-13,3877.300048828125,36,4008.455100250244,3680.567471694946,1.1,1.65,119.23186492919922,4787.32040000069,1.0,0.25889378786087036,0.25889378786087036,,2026-03-13
100,HIRECT,short,2026-03-16,2026-03-13,1425.0,63,1500.0536079406738,1312.4195880889893,1.1,1.65,68.23055267333984,4787.32040000069,1.0,0.25080665946006775,0.25080665946006775,,2026-03-13
101,NAVA,short,2026-03-16,2026-03-13,551.0,189,576.3188953399658,513.0216569900513,1.1,1.65,23.01717758178711,4787.32040000069,1.0,0.22352316975593567,0.22352316975593567,,2026-03-13
102,DBL,short,2026-03-16,2026-03-13,437.1000061035156,225,458.2997299194336,405.3004203796387,1.1,1.65,19.272476196289062,4787.32040000069,1.0,0.2232269048690796,0.2232269048690796,,2026-03-13
103,DEEDEV,short,2026-03-16,2026-03-13,295.0,206,318.2018430709839,260.1972353935242,1.1,1.65,21.09258460998535,4787.32040000069,1.0,0.22295856475830078,0.22295856475830078,,2026-03-13
104,CENTRUM,long,2026-03-16,2026-03-13,23.739999771118164,2902,22.090348839759827,28.688952565193176,1.1,3.3,1.4996826648712158,4787.32040000069,1.0,0.2005801796913147,0.2005801796913147,,2026-03-13
105,LGBBROSLTD,short,2026-03-16,2026-03-13,1790.0,50,1885.6469268798828,1646.5296096801758,1.1,1.65,86.95175170898438,4787.32040000069,1.0,0.1992822289466858,0.1992822289466858,,2026-03-13
106,VARDMNPOLY-BE,short,2026-03-16,2026-03-13,7.909999847412109,6899,8.603895264863969,6.869156721234321,1.1,1.65,0.6308140158653259,4787.32040000069,1.0,0.1977548599243164,0.1977548599243164,,2026-03-13
107,PFOCUS,short,2026-03-16,2026-03-13,255.5,279,272.6020513534546,229.8469229698181,1.1,1.65,15.547319412231445,4787.32040000069,1.0,0.1927550733089447,0.1927550733089447,,2026-03-13
108,FELDVR-BZ,long,2026-03-16,2026-03-13,2.8499999046325684,23481,2.646120935678482,3.4616368114948273,1.1,3.3,0.18534451723098755,4787.32040000069,1.0,0.19171160459518433,0.19171160459518433,,2026-03-13
109,DBOL,short,2026-03-16,2026-03-13,98.5,730,105.05381436347962,88.66927845478058,1.1,1.65,5.95801305770874,4787.32040000069,1.0,0.1831471025943756,0.1831471025943756,,2026-03-13
110,ICEMAKE,short,2026-03-16,2026-03-13,792.0,118,832.2458530426026,731.6312204360962,1.1,1.65,36.58713912963867,4787.32040000069,1.0,0.17736583948135376,0.17736583948135376,,2026-03-13
111,SARDAEN,short,2026-03-16,2026-03-13,531.9500122070312,202,555.6470617294311,496.4044379234314,1.1,1.65,21.54277229309082,4787.32040000069,1.0,0.17691496014595032,0.17691496014595032,,2026-03-13
112,CIEINDIA,short,2026-03-16,2026-03-13,439.29998779296875,221,460.8933792114258,406.9099006652832,1.1,1.65,19.630355834960938,4787.32040000069,1.0,0.17542487382888794,0.17542487382888794,,2026-03-13
113,SJVN,short,2026-03-16,2026-03-13,69.94000244140625,1600,72.93047926425933,65.45428720712661,1.1,1.65,2.7186152935028076,4787.32040000069,1.0,0.1651574671268463,0.1651574671268463,,2026-03-13
114,SECURKLOUD,short,2026-03-16,2026-03-13,21.020000457763672,2784,22.739217281341553,18.44117522239685,1.1,1.65,1.5629243850708008,4787.32040000069,1.0,0.16436776518821716,0.16436776518821716,,2026-03-13
115,HFCL,short,2026-03-16,2026-03-13,72.19999694824219,1333,75.79100506305694,66.81348477602005,1.1,1.65,3.2645528316497803,4787.32040000069,1.0,0.161311537027359,0.161311537027359,,2026-03-13
116,ATLANTAELE,short,2026-03-16,2026-03-13,992.0,81,1050.9967903137208,903.5048145294189,1.1,1.65,53.633445739746094,4787.32040000069,1.0,0.15630915760993958,0.15630915760993958,,2026-03-13
117,GULPOLY,short,2026-03-16,2026-03-13,155.0,690,161.92824149131775,144.60763776302338,1.1,1.65,6.298401355743408,4787.32040000069,1.0,0.15578341484069824,0.15578341484069824,,2026-03-13
118,SILKFLEX-ST,short,2026-03-16,2026-03-13,128.75,820,134.58560891151427,119.99658663272858,1.1,1.65,5.305099010467529,4787.32040000069,1.0,0.1511632800102234,0.1511632800102234,,2026-03-13
119,NEOGEN,short,2026-03-16,2026-03-13,1359.0,61,1437.4589569091797,1241.3115646362305,1.1,1.65,71.32632446289062,4787.32040000069,1.0,0.15105825662612915,0.15105825662612915,,2026-03-13
120,DRREDDY,short,2026-03-16,2026-03-13,1290.0,142,1323.6680822372437,1239.4978766441345,1.1,1.65,30.60734748840332,4787.32040000069,1.0,0.14471402764320374,0.14471402764320374,,2026-03-13
121,VINEETLAB,short,2026-03-16,2026-03-13,29.209999084472656,2182,31.403571343421937,25.919640696048738,1.1,1.65,1.9941565990447998,4787.32040000069,1.0,0.14317381381988525,0.14317381381988525,,2026-03-13
122,ENRIN,short,2026-03-16,2026-03-13,2786.0,41,2900.6241508483886,2614.063773727417,1.1,1.65,104.20377349853516,4787.32040000069,1.0,0.14003399014472961,0.14003399014472961,,2026-03-13
123,EXCELLENT-ST,short,2026-03-16,2026-03-13,90.1500015258789,772,96.34361009597778,80.85958867073059,1.1,1.65,5.630553245544434,4787.32040000069,1.0,0.132232666015625,0.132232666015625,,2026-03-13
124,CGPOWER,short,2026-03-16,2026-03-13,708.5,177,735.4209331512451,668.1186002731323,1.1,1.65,24.473575592041016,4787.32040000069,1.0,0.13187849521636963,0.13187849521636963,,2026-03-13
125,LINDEINDIA,short,2026-03-16,2026-03-13,6929.0,19,7179.865426635743,6552.701860046387,1.1,1.65,228.05947875976562,4787.32040000069,1.0,0.1318565011024475,0.1318565011024475,,2026-03-13
126,SHILPAMED,short,2026-03-16,2026-03-13,315.79998779296875,302,331.6479128837585,292.02810015678403,1.1,1.65,14.407204627990723,4787.32040000069,1.0,0.12520799040794373,0.12520799040794373,,2026-03-13
127,LGEINDIA,short,2026-03-16,2026-03-13,1551.0999755859375,92,1603.0160697937013,1473.225834274292,1.1,1.65,47.196449279785156,4787.32040000069,1.0,0.11905506253242493,0.11905506253242493,,2026-03-13
128,PCCL-SM,short,2026-03-16,2026-03-13,224.0,377,236.69057483673095,204.96413774490355,1.1,1.65,11.536886215209961,4787.32040000069,1.0,0.11372643709182739,0.11372643709182739,,2026-03-13
129,BLUESTARCO,short,2026-03-16,2026-03-13,1833.199951171875,63,1909.0804641723632,1719.3791816711425,1.1,1.65,68.98228454589844,4787.32040000069,1.0,0.1122732162475586,0.1122732162475586,,2026-03-13
130,SUNPHARMA,short,2026-03-16,2026-03-13,1802.0,136,1836.9836561203003,1749.5245158195496,1.1,1.65,31.80332374572754,4787.32040000069,1.0,0.11108648777008057,0.11108648777008057,,2026-03-13
131,TI,short,2026-03-16,2026-03-13,441.8999938964844,290,458.3839204788208,417.17410402297975,1.1,1.65,14.985387802124023,4787.32040000069,1.0,0.11064708232879639,0.11064708232879639,,2026-03-13
132,9SCL26BA-NA,long,2026-03-16,2026-03-13,1020.0,420,1008.6257207870483,1054.122837638855,1.1,3.3,10.340253829956055,4787.32040000069,1.0,0.11045855283737183,0.11045855283737183,,2026-03-13
133,NATCOPHARM,short,2026-03-16,2026-03-13,960.0,109,1003.5503051757812,894.6745422363281,1.1,1.65,39.5911865234375,4787.32040000069,1.0,0.10819345712661743,0.10819345712661743,,2026-03-13
134,HINDALCO,short,2026-03-16,2026-03-13,910.9000244140625,137,945.8148067474365,858.5278509140014,1.1,1.65,31.740711212158203,4787.32040000069,1.0,0.10709506273269653,0.10709506273269653,,2026-03-13
135,AJANTPHARM,short,2026-03-16,2026-03-13,3030.0,46,3132.3308082580565,2876.503787612915,1.1,1.65,93.02800750732422,4787.32040000069,1.0,0.1068425178527832,0.1068425178527832,,2026-03-13
136,SCHNEIDER-BE,short,2026-03-16,2026-03-13,875.9000244140625,102,922.6200469970703,805.8199905395508,1.1,1.65,42.472747802734375,4787.32040000069,1.0,0.10172635316848755,0.10172635316848755,,2026-03-13
137,GESHIP,short,2026-03-16,2026-03-13,1450.0,86,1505.6234916687013,1366.5647624969483,1.1,1.65,50.566810607910156,4787.32040000069,1.0,0.09443467855453491,0.09443467855453491,,2026-03-13
138,USHAMART,short,2026-03-16,2026-03-13,406.6000061035156,281,423.6210976600647,381.06836876869204,1.1,1.65,15.473719596862793,4787.32040000069,1.0,0.09424746036529541,0.09424746036529541,,2026-03-13
139,LUPIN,short,2026-03-16,2026-03-13,2301.10009765625,91,2353.607255554199,2222.339360809326,1.1,1.65,47.73377990722656,4787.32040000069,1.0,0.08656617999076843,0.08656617999076843,,2026-03-13
