symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
BHARATGEAR,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,100.25,94.81945746095522,116.54162761713434,4.936856746673584,1,0.4916494,1,0.4916494,,0.4916494,1.0,0.4916494
ACCELYA,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,1200.0,1161.9669150692098,1314.0992547923706,34.575531005859375,1,0.48672235,1,0.48672235,,0.48672235,1.0,0.48672235
HTMEDIA,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,21.0,19.833948503493147,24.49815448952056,1.0600467920303345,1,0.4865107,1,0.4865107,,0.4865107,1.0,0.4865107
SRM,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,403.95001220703125,379.29846843694463,477.9046435172911,22.410493850708008,1,0.48025858,1,0.48025858,,0.48025858,1.0,0.48025858
HEIDELBERG,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,153.25999450683594,148.3355265026858,168.03339851928632,4.4767889976501465,1,0.47968787,1,0.47968787,,0.47968787,1.0,0.47968787
DYCL,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,278.0,262.7862843077028,323.6411470768917,13.830650329589844,1,0.4789552,1,0.4789552,,0.4789552,1.0,0.4789552
ACEINTEG,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,17.079999923706055,15.767608411477013,21.01717446039318,1.1930831670761108,1,0.47829986,1,0.47829986,,0.47829986,1.0,0.47829986
EXPLEOSOL,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,755.0,722.2991062705973,853.102681188208,29.728084564208984,1,0.47514707,1,0.47514707,,0.47514707,1.0,0.47514707
MURUDCERA,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,30.010000228881836,28.409224380129558,34.81232777513867,1.4552507400512695,1,0.47313213,1,0.47313213,,0.47313213,1.0,0.47313213
NAVKARCORP,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,87.0,83.07999867049128,98.76000398852617,3.5636374950408936,1,0.47271955,1,0.47271955,,0.47271955,1.0,0.47271955
NEOCHEM-SM,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,76.0,70.67665484334458,91.97003546996626,4.839404582977295,1,0.4714223,1,0.4714223,,0.4714223,1.0,0.4714223
COROMANDEL,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,2030.0,1948.7970754189291,2273.6087737432126,73.82083892822266,1,0.46698153,1,0.46698153,,0.46698153,1.0,0.46698153
SJS,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,1660.0,1576.7411969258828,1909.7764092223515,75.6898193359375,1,0.46493363,1,0.46493363,,0.46493363,1.0,0.46493363
GFLLIMITED,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,45.20000076293945,42.50957158933056,53.271288283766125,2.4458446502685547,1,0.46332002,1,0.46332002,,0.46332002,1.0,0.46332002
JKTYRE,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,437.04998779296875,411.35429708100037,514.1370599288739,23.359718322753906,1,0.46214813,1,0.46214813,,0.46214813,1.0,0.46214813
ONYX-SM,2026-03-18,2026-03-19,short,bear,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-18,32.0,34.39999120668912,27.200017586621755,2.181810140609741,1,0.46190378,1,0.46190378,,0.46190378,1.0,0.46190378
GANDHAR,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,132.35000610351562,126.22348152233201,150.72957984706647,5.569567680358887,1,0.4612056,1,0.4612056,,0.4612056,1.0,0.4612056
SOMANYCERA,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,390.8999938964844,369.1969603602879,456.0090945050738,19.730030059814453,1,0.46073973,1,0.46073973,,0.46073973,1.0,0.46073973
AVALON,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,937.9000244140625,885.1488288889973,1096.1536109892581,47.955631256103516,1,0.45426285,1,0.45426285,,0.45426285,1.0,0.45426285
IBLFL-SM,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,49.29999923706055,47.07516260093263,55.9745091454443,2.022578716278076,1,0.45212328,1,0.45212328,,0.45212328,1.0,0.45212328
LOWVOL1,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,21.309999465942383,20.5678403097465,23.53647693453003,0.6746901273727417,1,0.44603646,1,0.44603646,,0.44603646,1.0,0.44603646
PAGEIND,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,31760.0,30853.3288743914,34480.013376825795,824.2464599609375,1,0.44559503,1,0.44559503,,0.44559503,1.0,0.44559503
SHREEPUSHK,2026-03-18,2026-03-19,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-18,308.5,291.12412004956593,360.6276398513022,15.79625415802002,1,0.44250745,1,0.44250745,,0.44250745,1.0,0.44250745
