symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
DIVINEHIRA-ST,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,254.4499969482422,244.68069055363685,283.7579161320582,8.881187438964844,1,0.9077107,1,0.9077107,,0.9077107,1.0,0.9077107
IDENTICAL-SM,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,15.699999809265137,14.537328980994857,19.188012294075975,1.0569734573364258,1,0.84752905,1,0.84752905,,0.84752905,1.0,0.84752905
ELM250,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,15.600000381469727,14.718369482720313,18.24489307771797,0.801482617855072,1,0.7125226,1,0.7125226,,0.7125226,1.0,0.7125226
QUALITY30,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,19.8799991607666,18.891705431975154,22.844880347140943,0.8984488248825073,1,0.6845144,1,0.6845144,,0.6845144,1.0,0.6845144
NCLIND,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,161.25,153.41894986345443,184.7431504096367,7.119136333465576,1,0.6593426,1,0.6593426,,0.6593426,1.0,0.6593426
OMAXAUTO,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,98.0,92.38860738035999,114.83417785892004,5.101265907287598,1,0.6580715,1,0.6580715,,0.6580715,1.0,0.6580715
JAGRAN,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,61.150001525878906,59.53796906553545,65.98609890690928,1.4654840230941772,1,0.6481179,1,0.6481179,,0.6481179,1.0,0.6481179
BALAXI,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,16.989999771118164,15.571659105076776,21.245021769242328,1.289400577545166,1,0.6416077,1,0.6416077,,0.6416077,1.0,0.6416077
POLICYBZR,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,1455.0,1393.4975511572047,1639.5073465283858,55.91131591796875,1,0.6125284,1,0.6125284,,0.6125284,1.0,0.6125284
SAPPHIRE,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,164.6999969482422,154.78482024636753,194.44552705386616,9.01379680633545,1,0.59984535,1,0.59984535,,0.59984535,1.0,0.59984535
ENIL,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,110.0,107.23876889919734,118.28369330240798,2.5102100372314453,1,0.58549905,1,0.58549905,,0.58549905,1.0,0.58549905
GROWWRLTY,2026-03-27,2026-03-30,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-27,7.789999961853027,7.334432165881335,9.156703349768105,0.4141525328159332,1,0.54440475,1,0.54440475,,0.54440475,1.0,0.54440475
