symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
BASILIC-SM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,184.0,170.19249857539478,225.42250427381566,12.552273750305176,1,1.260833,1,1.260833,,1.260833,1.0,1.260833
99AEL29-N7,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,1096.0,1082.7125683765535,1135.8622948703396,12.079483032226562,1,0.8731688,1,0.8731688,,0.8731688,1.0,0.8731688
COOLCAPS-SM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,25.0,22.91395277031883,31.258141689043512,1.8964065313339233,1,0.81953394,1,0.81953394,,0.81953394,1.0,0.81953394
GSEC10YEAR,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,29.979999542236328,29.668024059328697,30.91592599095922,0.28361406922340393,1,0.60994285,1,0.60994285,,0.60994285,1.0,0.60994285
TCL-SM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,85.1500015258789,80.14737151747119,100.15789155110207,4.547845363616943,1,0.60042036,1,0.60042036,,0.60042036,1.0,0.60042036
990SCL26-N7,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,360.0,329.6819312200098,450.9542063399706,27.561880111694336,1,0.5638261,1,0.5638261,,0.5638261,1.0,0.5638261
ABSMARINE-SM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,163.9499969482422,154.28082473778352,192.9575135796182,8.790156364440918,1,0.52661127,1,0.52661127,,0.52661127,1.0,0.52661127
SYLVANPLY-SM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,46.0,43.61741816601793,53.14774550194622,2.1659834384918213,1,0.5193479,1,0.5193479,,0.5193479,1.0,0.5193479
MASKINVEST,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-19,136.89999389648438,124.67080938536071,161.3583629187317,11.117440223693848,1,0.44914776,1,0.44914776,,0.44914776,1.0,0.44914776
TRANSWORLD,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,135.47999572753906,125.14183594230826,166.49447508323146,9.398326873779297,1,0.4355449,1,0.4355449,,0.4355449,1.0,0.4355449
JUNIPER,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,207.0,195.1996008222667,242.40119753319993,10.727635383605957,1,0.3656543,1,0.3656543,,0.3656543,1.0,0.3656543
CENTUM,2026-03-19,2026-03-20,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-19,2737.0,2904.353465846527,2485.9698012302097,152.13951110839844,1,0.36387953,1,0.36387953,,0.36387953,1.0,0.36387953
AERONEU,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,67.80000305175781,63.99284111354217,79.22148886640474,3.4610562324523926,1,0.31006616,1,0.31006616,,0.31006616,1.0,0.31006616
PDMJEPAPER,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,73.19000244140625,69.36200600910195,84.67399173831916,3.479996681213379,1,0.3096614,1,0.3096614,,0.3096614,1.0,0.3096614
DPWIRES,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,144.99000549316406,136.11323852372675,171.620306401476,8.069787979125977,1,0.2915669,1,0.2915669,,0.2915669,1.0,0.2915669
DAMODARIND,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,23.700000762939453,21.922491011240055,29.032530018037647,1.6159179210662842,1,0.2511999,1,0.2511999,,0.2511999,1.0,0.2511999
AKSHOPTFBR,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-19,4.659999847412109,4.276028168819781,5.811914883189093,0.3490651547908783,1,0.23975492,1,0.23975492,,0.23975492,1.0,0.23975492
SPECTRUM,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-19,1430.0,1329.0154290245973,1631.9691419508054,91.80415344238281,1,0.22250324,1,0.22250324,,0.22250324,1.0,0.22250324
ABGSEC,2026-03-19,2026-03-20,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-19,112.98999786376953,112.13257275153452,114.70484808823954,0.7794773578643799,1,0.22187877,1,0.22187877,,0.22187877,1.0,0.22187877
