pos_id,symbol,side,entry_date,ref_date,entry_price_proxy,qty,stop_price_proxy,target_price_proxy,stop_r,tgt_r,atr_value_ref,risk_amt,gate_mult,expr_score,expr_score_adj,rr_pred,model_run
23,RAILTEL,long,2026-03-11,2026-03-10,289.1499938964844,365,275.4641532897949,330.20751571655273,1.1,3.3,12.441673278808594,5000.0,1.0,0.37258774042129517,0.37258774042129517,,2026-03-10
24,HINDWAREAP,long,2026-03-11,2026-03-10,213.1300048828125,407,200.84585399627684,237.69830665588378,1.1,2.2,11.167409896850586,5000.0,1.0,0.3689756393432617,0.3689756393432617,,2026-03-10
25,YESBANK,long,2026-03-11,2026-03-10,19.989999771118164,9520,19.464796364307404,21.565609991550446,1.1,3.3,0.4774576425552368,5000.0,1.0,0.3611636161804199,0.3611636161804199,,2026-03-10
26,NITIRAJ,short,2026-03-11,2026-03-10,213.0500030517578,340,227.72772521972655,191.03341979980468,1.1,1.65,13.3433837890625,5000.0,1.0,0.35465970635414124,0.35465970635414124,,2026-03-10
27,VIKRAN,long,2026-03-11,2026-03-10,63.20000076293945,1261,59.236341547966006,71.12731919288635,1.1,2.2,3.6033265590667725,5000.0,1.0,0.3514288663864136,0.3514288663864136,,2026-03-10
28,GROWWMOM50,long,2026-03-11,2026-03-10,10.170000076293945,15734,9.85222707092762,11.123319092392922,1.1,3.3,0.28888455033302307,5000.0,1.0,0.3498072028160095,0.3498072028160095,,2026-03-10
29,TARSONS,long,2026-03-11,2026-03-10,193.5,506,183.62420663833618,213.25158672332765,1.1,2.2,8.977993965148926,5000.0,1.0,0.3376992344856262,0.3376992344856262,,2026-03-10
30,LLOYDSENGG,long,2026-03-11,2026-03-10,45.0,2177,42.703735733032225,49.59252853393555,1.1,2.2,2.087512969970703,5000.0,1.0,0.33396488428115845,0.33396488428115845,,2026-03-10
31,RECLTD,long,2026-03-11,2026-03-10,335.45001220703125,389,322.6090740203857,373.9728267669678,1.1,3.3,11.673580169677734,5000.0,1.0,0.32587969303131104,0.32587969303131104,,2026-03-10
32,COHANCE,long,2026-03-11,2026-03-10,295.70001220703125,276,277.63252353668213,349.9024782180786,1.1,3.3,16.424989700317383,5000.0,1.0,0.31812554597854614,0.31812554597854614,,2026-03-10
33,SUZLON,long,2026-03-11,2026-03-10,41.5099983215332,2940,39.80964615345001,46.61105482578277,1.1,3.3,1.5457746982574463,5000.0,1.0,0.3121159076690674,0.3121159076690674,,2026-03-10
34,BAJAJ-AUTO,long,2026-03-11,2026-03-10,9631.5,19,9377.411917114257,10393.764248657226,1.1,3.3,230.98916625976562,5000.0,1.0,0.30338722467422485,0.30338722467422485,,2026-03-10
35,MDL-SM,long,2026-03-11,2026-03-10,51.0,1144,46.63191604614258,59.736167907714844,1.1,2.2,3.9709854125976562,5000.0,1.0,0.29915887117385864,0.29915887117385864,,2026-03-10
36,GROWWNXT50,long,2026-03-11,2026-03-10,67.44000244140625,2884,65.70686798095703,72.6394058227539,1.1,3.3,1.5755767822265625,5000.0,1.0,0.28796207904815674,0.28796207904815674,,2026-03-10
37,AJANTPHARM,long,2026-03-11,2026-03-10,3012.300048828125,55,2922.276262664795,3282.3714073181154,1.1,3.3,81.83980560302734,5000.0,1.0,0.2869671583175659,0.2869671583175659,,2026-03-10
38,KRT-RR,long,2026-03-11,2026-03-10,116.98999786376953,1659,113.97622890472412,126.03130474090577,1.1,3.3,2.7397899627685547,5000.0,1.0,0.2846935987472534,0.2846935987472534,,2026-03-10
39,IMAGICAA,long,2026-03-11,2026-03-10,41.97999954223633,2286,39.79355945587158,46.35287971496582,1.1,2.2,1.9876728057861328,5000.0,1.0,0.28237658739089966,0.28237658739089966,,2026-03-10
40,BAJAJHFL,long,2026-03-11,2026-03-10,84.77999877929688,2547,82.81727418899536,90.66817255020142,1.1,3.3,1.7842950820922852,5000.0,1.0,0.28128546476364136,0.28128546476364136,,2026-03-10
41,CREST,long,2026-03-11,2026-03-10,348.0,266,329.2601951599121,385.47960968017577,1.1,2.2,17.03618621826172,5000.0,1.0,0.2784770727157593,0.2784770727157593,,2026-03-10
42,MUFIN,long,2026-03-11,2026-03-10,106.5,1069,101.82471833229064,115.8505633354187,1.1,2.2,4.250256061553955,5000.0,1.0,0.2781088948249817,0.2781088948249817,,2026-03-10
43,APOLLOPIPE,short,2026-03-11,2026-03-10,367.5,184,394.5841094970703,326.8738357543945,1.1,1.65,24.621917724609375,5000.0,1.0,0.27617135643959045,0.27617135643959045,,2026-03-10
44,LT,long,2026-03-11,2026-03-10,3881.5,38,3750.2623512268065,4143.975297546387,1.1,2.2,119.30695343017578,5000.0,1.0,0.27574050426483154,0.27574050426483154,,2026-03-10
45,UNIPARTS,long,2026-03-11,2026-03-10,459.1000061035156,236,437.9295988082886,501.4408206939697,1.1,2.2,19.245824813842773,5000.0,1.0,0.2730026841163635,0.2730026841163635,,2026-03-10
46,PFC,long,2026-03-11,2026-03-10,413.5,300,396.8389469146729,463.48315925598143,1.1,3.3,15.146411895751953,5000.0,1.0,0.2673826813697815,0.2673826813697815,,2026-03-10
47,ECAPINSURE,long,2026-03-11,2026-03-10,23.299999237060547,5969,22.46243034005165,24.97513703107834,1.1,2.2,0.7614262700080872,5000.0,1.0,0.2641257643699646,0.2641257643699646,,2026-03-10
48,SML100CASE,long,2026-03-11,2026-03-10,9.449999809265137,10096,8.954768148064613,10.935694792866707,1.1,3.3,0.4502106010913849,5000.0,1.0,0.26156628131866455,0.26156628131866455,,2026-03-10
49,CEATLTD,long,2026-03-11,2026-03-10,3408.0,33,3260.6899322509767,3702.6201354980467,1.1,2.2,133.91824340820312,5000.0,1.0,0.2597270607948303,0.2597270607948303,,2026-03-10
50,ABLBL,long,2026-03-11,2026-03-10,103.80000305175781,1102,99.26447315216065,112.87106285095214,1.1,2.2,4.123208999633789,5000.0,1.0,0.2544521689414978,0.2544521689414978,,2026-03-10
51,AONETMMQ50,long,2026-03-11,2026-03-10,9.609999656677246,14459,9.26420130431652,10.647394713759422,1.1,3.3,0.31436213850975037,5000.0,1.0,0.2532678246498108,0.2532678246498108,,2026-03-10
52,ITADD,long,2026-03-11,2026-03-10,33.5,4202,32.31027362346649,35.879452753067014,1.1,2.2,1.0815694332122803,5000.0,1.0,0.2502187490463257,0.2502187490463257,,2026-03-10
53,EXIDEIND,long,2026-03-11,2026-03-10,317.79998779296875,499,307.7941237449646,347.8175799369812,1.1,3.3,9.096240043640137,5000.0,1.0,0.24647855758666992,0.24647855758666992,,2026-03-10
54,TEGA,long,2026-03-11,2026-03-10,1738.0,64,1660.6677474975586,1892.6645050048828,1.1,2.2,70.30204772949219,5000.0,1.0,0.24182158708572388,0.24182158708572388,,2026-03-10
55,SETL,long,2026-03-11,2026-03-10,124.0,794,117.71007523536682,136.57984952926637,1.1,2.2,5.718113422393799,5000.0,1.0,0.2394338846206665,0.2394338846206665,,2026-03-10
56,CYBERTECH,long,2026-03-11,2026-03-10,106.77999877929688,710,99.74226984977722,127.89318556785584,1.1,3.3,6.397935390472412,5000.0,1.0,0.23524218797683716,0.23524218797683716,,2026-03-10
57,GROWWPOWER,long,2026-03-11,2026-03-10,10.449999809265137,9441,9.920439502596855,12.03868072926998,1.1,3.3,0.4814184606075287,5000.0,1.0,0.22878694534301758,0.22878694534301758,,2026-03-10
58,865IRFC29-NA,long,2026-03-11,2026-03-10,1162.0,526,1152.5028016090394,1180.9943967819213,1.1,2.2,8.633816719055176,5000.0,1.0,0.22701787948608398,0.22701787948608398,,2026-03-10
59,HUDCO,long,2026-03-11,2026-03-10,179.89999389648438,661,172.34004254341124,202.57984795570374,1.1,3.3,6.872683048248291,5000.0,1.0,0.22676712274551392,0.22676712274551392,,2026-03-10
60,GUJTHEM,long,2026-03-11,2026-03-10,300.1000061035156,277,282.084323310852,336.13137168884276,1.1,2.2,16.377893447875977,5000.0,1.0,0.2219228744506836,0.2219228744506836,,2026-03-10
61,UJJIVANSFB,long,2026-03-11,2026-03-10,55.79999923706055,1704,52.86690788269043,64.59927330017089,1.1,3.3,2.6664466857910156,5000.0,1.0,0.21992599964141846,0.21992599964141846,,2026-03-10
62,MICROPRO-SM,short,2026-03-11,2026-03-10,18.25,3604,19.637187111377717,16.169219332933427,1.1,1.65,1.26107919216156,5000.0,1.0,0.21822527050971985,0.21822527050971985,,2026-03-10
63,PENIND,long,2026-03-11,2026-03-10,144.60000610351562,539,135.33304090499877,163.1339365005493,1.1,2.2,8.424513816833496,5000.0,1.0,0.21279597282409668,0.21279597282409668,,2026-03-10
64,EXCELLENT-ST,short,2026-03-11,2026-03-10,91.25,925,96.65301241874695,83.14548137187958,1.1,1.65,4.911829471588135,5000.0,1.0,0.20730209350585938,0.20730209350585938,,2026-03-10
65,BALUFORGE,long,2026-03-11,2026-03-10,474.0,169,444.5475444793701,532.9049110412598,1.1,2.2,26.774959564208984,5000.0,1.0,0.2071002721786499,0.2071002721786499,,2026-03-10
66,HEALTHY,long,2026-03-11,2026-03-10,15.350000381469727,5798,14.487760579586029,17.074479985237122,1.1,2.2,0.7838543653488159,5000.0,1.0,0.20493829250335693,0.20493829250335693,,2026-03-10
67,SYRMA,long,2026-03-11,2026-03-10,761.2000122070312,126,721.6491954803466,840.3016456604004,1.1,2.2,35.95528793334961,5000.0,1.0,0.19856679439544678,0.19856679439544678,,2026-03-10
68,NAGAFERT,long,2026-03-11,2026-03-10,4.289999961853027,15932,3.9761781066656114,4.917643672227859,1.1,2.2,0.2852925956249237,5000.0,1.0,0.19191420078277588,0.19191420078277588,,2026-03-10
69,SONACOMS,long,2026-03-11,2026-03-10,515.0,286,497.52195529937745,567.4341341018677,1.1,3.3,15.889131546020508,5000.0,1.0,0.17990100383758545,0.17990100383758545,,2026-03-10
70,ADL,long,2026-03-11,2026-03-10,69.0,832,62.99603352546692,81.00793294906616,1.1,2.2,5.458151340484619,5000.0,1.0,0.17666411399841309,0.17666411399841309,,2026-03-10
