symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
AVANTEL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,145.5,138.49821528517583,166.5053541444725,6.365258693695068,1,0.37455595,1,0.37455595,,0.37455595,1.0,0.37455595
RAILTEL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,289.1499938964844,275.4641529931623,330.20751660645055,12.441673278808594,1,0.37258774,1,0.37258774,,0.37258774,1.0,0.37258774
HINDWAREAP,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,213.1300048828125,200.84585373002506,237.6983071883874,11.167409896850586,1,0.36897564,1,0.36897564,,0.36897564,1.0,0.36897564
YESBANK,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,19.989999771118164,19.464796352923926,21.565610025700877,0.4774576425552368,1,0.36116362,1,0.36116362,,0.36116362,1.0,0.36116362
NITIRAJ,2026-03-10,2026-03-11,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,213.0500030517578,227.72772553785762,191.0334193226081,13.3433837890625,1,0.3546597,1,0.3546597,,0.3546597,1.0,0.3546597
VIKRAN,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,63.20000076293945,59.236341462056004,71.12731936470635,3.6033265590667725,1,0.35142887,1,0.35142887,,0.35142887,1.0,0.35142887
GROWWMOM50,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,10.170000076293945,9.852227064040076,11.123319113055555,0.28888455033302307,1,0.3498072,1,0.3498072,,0.3498072,1.0,0.3498072
TARSONS,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,193.5,183.62420642428413,213.25158715143175,8.977993965148926,1,0.33769923,1,0.33769923,,0.33769923,1.0,0.33769923
LLOYDSENGG,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,45.0,42.70373568326204,49.59252863347592,2.087512969970703,1,0.33396488,1,0.33396488,,0.33396488,1.0,0.33396488
RECLTD,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,335.45001220703125,322.6090737420659,373.9728276019273,11.673580169677734,1,0.3258797,1,0.3258797,,0.3258797,1.0,0.3258797
COHANCE,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,295.70001220703125,277.63252314507986,349.9024793928854,16.424989700317383,1,0.31812555,1,0.31812555,,0.31812555,1.0,0.31812555
SUZLON,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,41.5099983215332,39.80964611659587,46.6110549363452,1.5457746982574463,1,0.3121159,1,0.3121159,,0.3121159,1.0,0.3121159
BAJAJ-AUTO,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,9631.5,9377.411911607047,10393.76426517886,230.98916625976562,1,0.30338722,1,0.30338722,,0.30338722,1.0,0.30338722
MDL-SM,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,51.0,46.63191595146691,59.736168097066184,3.9709854125976562,1,0.29915887,1,0.29915887,,0.29915887,1.0,0.29915887
GROWWNXT50,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,67.44000244140625,65.70686794339235,72.63940593544794,1.5755767822265625,1,0.28796208,1,0.28796208,,0.28796208,1.0,0.28796208
AJANTPHARM,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,3012.300048828125,2922.276260713582,3282.3714131717543,81.83980560302734,1,0.28696716,1,0.28696716,,0.28696716,1.0,0.28696716
KRT-RR,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,116.98999786376953,113.97622883940244,126.03130493687081,2.7397899627685547,1,0.2846936,1,0.2846936,,0.2846936,1.0,0.2846936
IMAGICAA,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,41.97999954223633,39.79355940848177,46.352879809745446,1.9876728057861328,1,0.2823766,1,0.2823766,,0.2823766,1.0,0.2823766
BAJAJHFL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,84.77999877929688,82.81727414645445,90.66817267782415,1.7842950820922852,1,0.28128546,1,0.28128546,,0.28128546,1.0,0.28128546
CREST,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,348.0,329.2601947537378,385.47961049252444,17.03618621826172,1,0.27847707,1,0.27847707,,0.27847707,1.0,0.27847707
MUFIN,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,106.5,101.82471823095665,115.8505635380867,4.250256061553955,1,0.2781089,1,0.2781089,,0.2781089,1.0,0.2781089
APOLLOPIPE,2026-03-10,2026-03-11,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,367.5,394.5841100841026,326.87383487384614,24.621917724609375,1,0.27617136,1,0.27617136,,0.27617136,1.0,0.27617136
LT,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,3881.5,3750.262348382307,4143.975303235386,119.30695343017578,1,0.2757405,1,0.2757405,,0.2757405,1.0,0.2757405
UNIPARTS,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,459.1000061035156,437.92959834943235,501.44082161168217,19.245824813842773,1,0.27300268,1,0.27300268,,0.27300268,1.0,0.27300268
PFC,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,413.5,396.83894655355425,463.48316033933725,15.146411895751953,1,0.26738268,1,0.26738268,,0.26738268,1.0,0.26738268
ECAPINSURE,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,23.299999237060547,22.462430321897834,24.975137067385973,0.7614262700080872,1,0.26412576,1,0.26412576,,0.26412576,1.0,0.26412576
SML100CASE,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,9.449999809265137,8.954768137330756,10.935694825068278,0.4502106010913849,1,0.26156628,1,0.26156628,,0.26156628,1.0,0.26156628
CEATLTD,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,3408.0,3260.689929058117,3702.6201418837663,133.91824340820312,1,0.25972706,1,0.25972706,,0.25972706,1.0,0.25972706
ABLBL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,103.80000305175781,99.26447305385568,112.87106304756207,4.123208999633789,1,0.25445217,1,0.25445217,,0.25445217,1.0,0.25445217
AONETMMQ50,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,9.609999656677246,9.264201296821543,10.647394736244355,0.31436213850975037,1,0.25326782,1,0.25326782,,0.25326782,1.0,0.25326782
ITADD,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,33.5,32.31027359767987,35.879452804640266,1.0815694332122803,1,0.25021875,1,0.25021875,,0.25021875,1.0,0.25021875
EXIDEIND,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,317.79998779296875,307.79412352809334,347.817580587595,9.096240043640137,1,0.24647856,1,0.24647856,,0.24647856,1.0,0.24647856
TEGA,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,1738.0,1660.6677458214272,1892.6645083571457,70.30204772949219,1,0.24182159,1,0.24182159,,0.24182159,1.0,0.24182159
SETL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,124.0,117.71007509903637,136.57984980192725,5.718113422393799,1,0.23943388,1,0.23943388,,0.23943388,1.0,0.23943388
CYBERTECH,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,106.77999877929688,99.74226969723856,127.89318602547183,6.397935390472412,1,0.23524219,1,0.23524219,,0.23524219,1.0,0.23524219
GROWWPOWER,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,10.449999809265137,9.920439491118945,12.038680763703713,0.4814184606075287,1,0.22878695,1,0.22878695,,0.22878695,1.0,0.22878695
865IRFC29-NA,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,1162.0,1152.5028014031932,1180.9943971936138,8.633816719055176,1,0.22701788,1,0.22701788,,0.22701788,1.0,0.22701788
HUDCO,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,179.89999389648438,172.34004237955372,202.57984844727633,6.872683048248291,1,0.22676712,1,0.22676712,,0.22676712,1.0,0.22676712
GUJTHEM,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,300.1000061035156,282.08432292037264,336.1313724698016,16.377893447875977,1,0.22192287,1,0.22192287,,0.22192287,1.0,0.22192287
UJJIVANSFB,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,55.79999923706055,52.86690781911739,64.59927349089003,2.6664466857910156,1,0.219926,1,0.219926,,0.219926,1.0,0.219926
MICROPRO-SM,2026-03-10,2026-03-11,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,18.25,19.637187141444187,16.16921928783372,1.26107919216156,1,0.21822527,1,0.21822527,,0.21822527,1.0,0.21822527
PENIND,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,144.60000610351562,135.33304070414272,163.13393690226144,8.424513816833496,1,0.21279597,1,0.21279597,,0.21279597,1.0,0.21279597
EXCELLENT-ST,2026-03-10,2026-03-11,short,bear,both,1.100000023841858,1.6500000357627869,1.1,1.65,14,2026-03-10,91.25,96.65301253585409,83.14548119621887,4.911829471588135,1,0.2073021,1,0.2073021,,0.2073021,1.0,0.2073021
BALUFORGE,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,474.0,444.54754384100534,532.9049123179893,26.774959564208984,1,0.20710027,1,0.20710027,,0.20710027,1.0,0.20710027
HEALTHY,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,15.350000381469727,14.487760560897485,17.07448002261421,0.7838543653488159,1,0.20493829,1,0.20493829,,0.20493829,1.0,0.20493829
SYRMA,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,761.2000122070312,721.6491946231058,840.3016473748821,35.95528793334961,1,0.1985668,1,0.1985668,,0.1985668,1.0,0.1985668
NAGAFERT,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,4.289999961853027,3.9761780998637057,4.9176436858316706,0.2852925956249237,1,0.1919142,1,0.1919142,,0.1919142,1.0,0.1919142
SONACOMS,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-10,515.0,497.521954920551,567.4341352383469,15.889131546020508,1,0.179901,1,0.179901,,0.179901,1.0,0.179901
ADL,2026-03-10,2026-03-11,long,bull,both,1.100000023841858,2.200000047683716,1.1,2.2,14,2026-03-10,69.0,62.99603339533445,81.0079332093311,5.458151340484619,1,0.17666411,1,0.17666411,,0.17666411,1.0,0.17666411
