symbol,signal_date,entry_date,side,regime,side_mode,stop_atr,target_atr,stop_r,tgt_r,atr_period,ref_date,entry_price,stop_price,target_price,atr_value,px_ok,expr_score_raw,expr_valid,expr_score,rr_pred,rr_choice_score,gate_mult_now,expr_score_adj
668GS2040-GS,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,97.5,96.533005687497,100.40098293750899,0.8790857195854187,1,1.2621288,1,1.2621288,,1.2621288,1.0,1.2621288
724GS2055-GS,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,99.0,98.00710274809279,101.9786917557216,0.9026338458061218,1,0.9125345,1,0.9125345,,0.9125345,1.0,0.9125345
CHEMICAL,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,27.299999237060547,26.409957383653428,29.970124797281905,0.8091289401054382,1,0.9085315,1,0.9085315,,0.9085315,1.0,0.9085315
KRISHCA-SM,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,173.89999389648438,165.34106350467573,199.5767850719103,7.780845642089844,1,0.8665401,1,0.8665401,,0.8665401,1.0,0.8665401
MONQ50,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,96.0,93.44238397299992,103.67284808100024,2.3251054286956787,1,0.8613291,1,0.8613291,,0.8613291,1.0,0.8613291
MASFIN,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,304.0,291.1724892697007,342.4825321908979,11.661373138427734,1,0.77388585,1,0.77388585,,0.77388585,1.0,0.77388585
TAURIAN-SM,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,207.0,194.20528126641364,245.3841562007591,11.631562232971191,1,0.7621229,1,0.7621229,,0.7621229,1.0,0.7621229
AJANTPHARM,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,3020.0,2903.0476201457896,3370.8571395626313,106.32034301757812,1,0.7187571,1,0.7187571,,0.7187571,1.0,0.7187571
KILITCH,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,322.0,308.68816661592325,361.93550015223025,12.101666450500488,1,0.71802765,1,0.71802765,,0.71802765,1.0,0.71802765
ASHALOG-SM,2026-03-20,2026-03-23,long,bull,both,1.100000023841858,3.3000000715255737,1.1,3.3,14,2026-03-20,61.70000076293945,59.021779026156736,69.7346659732876,2.4347469806671143,1,0.7153446,1,0.7153446,,0.7153446,1.0,0.7153446
