pos_id,symbol,side,entry_date,ref_date,entry_price_proxy,qty,stop_price_proxy,target_price_proxy,stop_r,tgt_r,atr_value_ref,risk_amt,gate_mult,expr_score,expr_score_adj,rr_pred,model_run
1,GRMOVER,long,2026-03-24,2026-03-23,155.5,882,149.8327775001526,172.50166749954224,1.1,3.3,5.152020454406738,5000.0,1.0,1.2609989643096924,1.2609989643096924,,2026-03-23
2,648GS2035-GS,long,2026-03-24,2026-03-23,100.5,4560,99.40367741584778,103.78896775245667,1.1,3.3,0.9966568946838379,5000.0,1.0,1.1309375762939453,1.1309375762939453,,2026-03-23
3,BBL,long,2026-03-24,2026-03-23,2270.0,51,2172.1305397033693,2563.6083808898925,1.1,3.3,88.97223663330078,5000.0,1.0,1.0096487998962402,1.0096487998962402,,2026-03-23
4,GROWWEV,long,2026-03-24,2026-03-23,27.600000381469727,5394,26.67304676771164,30.380861222743988,1.1,3.3,0.8426851034164429,5000.0,1.0,0.9297097325325012,0.9297097325325012,,2026-03-23
5,RSWM,long,2026-03-24,2026-03-23,127.94999694824219,762,121.39465990066529,147.6160080909729,1.1,3.3,5.959397315979004,5000.0,1.0,0.7628905177116394,0.7628905177116394,,2026-03-23
6,NIITMTS,long,2026-03-24,2026-03-23,305.6000061035156,284,288.02523136138916,358.324330329895,1.1,3.3,15.977067947387695,5000.0,1.0,0.7601171135902405,0.7601171135902405,,2026-03-23
7,HCLTECH,long,2026-03-24,2026-03-23,1357.0999755859375,111,1312.0907302856444,1492.1277114868165,1.1,3.3,40.91749572753906,5000.0,1.0,0.7597084641456604,0.7597084641456604,,2026-03-23
8,RADAAN,long,2026-03-24,2026-03-23,2.9800000190734863,17085,2.6873592019081114,3.8579224705696107,1.1,3.3,0.26603710651397705,5000.0,1.0,0.5925673842430115,0.5925673842430115,,2026-03-23
9,THYROCARE,long,2026-03-24,2026-03-23,363.8500061035156,245,343.47572288513186,424.972855758667,1.1,3.3,18.522075653076172,5000.0,1.0,0.5826596617698669,0.5826596617698669,,2026-03-23
10,VHL,long,2026-03-24,2026-03-23,3160.0,42,3043.012274169922,3510.9631774902346,1.1,3.3,106.35247802734375,5000.0,1.0,0.4907599091529846,0.4907599091529846,,2026-03-23
11,MID150,long,2026-03-24,2026-03-23,20.3799991607666,6373,19.59553347826004,22.733396208286287,1.1,3.3,0.7131506204605103,5000.0,1.0,0.45900505781173706,0.45900505781173706,,2026-03-23
12,772GS2055-GS,long,2026-03-24,2026-03-23,108.69999694824219,1759,105.85885751247406,114.38227581977844,1.1,2.2,2.5828540325164795,5000.0,1.0,0.42703551054000854,0.42703551054000854,,2026-03-23
13,ARISTO-SM,long,2026-03-24,2026-03-23,87.0999984741211,1077,82.45942068099976,96.38115406036377,1.1,2.2,4.218707084655762,5000.0,1.0,0.42703551054000854,0.42703551054000854,,2026-03-23
14,ECOLINE-SM,long,2026-03-24,2026-03-23,135.0,645,127.25712671279908,150.48574657440184,1.1,2.2,7.038975715637207,5000.0,1.0,0.42703551054000854,0.42703551054000854,,2026-03-23
15,MUTHOOTMF,long,2026-03-24,2026-03-23,150.10000610351562,605,141.83682227134705,174.88955760002136,1.1,3.3,7.5119853019714355,5000.0,1.0,0.41281068325042725,0.41281068325042725,,2026-03-23
16,MVKAGRO-SM,long,2026-03-24,2026-03-23,484.0,129,445.4576103210449,599.6271690368652,1.1,3.3,35.038536071777344,5000.0,1.0,0.4128057360649109,0.4128057360649109,,2026-03-23
17,TEAMGTY,short,2026-03-24,2026-03-23,247.0,217,269.99518604278563,212.50722093582152,1.1,1.65,20.904714584350586,5000.0,1.0,0.3865601420402527,0.3865601420402527,,2026-03-23
18,CHENNPETRO,short,2026-03-24,2026-03-23,1002.0,73,1070.104881286621,865.7902374267578,1.1,2.2,61.91352844238281,5000.0,1.0,0.24362808465957642,0.24362808465957642,,2026-03-23
19,COALINDIA,short,2026-03-24,2026-03-23,456.5,351,470.71987838745116,428.0602432250977,1.1,2.2,12.927162170410156,5000.0,1.0,0.2177768349647522,0.2177768349647522,,2026-03-23
20,DWARKESH,short,2026-03-24,2026-03-23,37.869998931884766,2246,40.09587171077728,34.53118976354599,1.1,1.65,2.0235207080841064,5000.0,1.0,0.21672981977462769,0.21672981977462769,,2026-03-23
21,SUYOG,short,2026-03-24,2026-03-23,600.5,115,643.8193607330322,535.5209589004517,1.1,1.65,39.3812370300293,5000.0,1.0,0.2041361927986145,0.2041361927986145,,2026-03-23
22,LENSKART,short,2026-03-24,2026-03-23,498.0,181,525.6078016281128,456.5882975578308,1.1,1.65,25.09800148010254,5000.0,1.0,0.190903902053833,0.190903902053833,,2026-03-23
23,KTKBANK,short,2026-03-24,2026-03-23,213.82000732421875,421,225.69409828186036,196.00887088775636,1.1,1.65,10.794628143310547,5000.0,1.0,0.1905781328678131,0.1905781328678131,,2026-03-23
24,GOKUL,short,2026-03-24,2026-03-23,39.400001525878906,1748,42.26021831035614,35.10967634916305,1.1,1.65,2.6001970767974854,5000.0,1.0,0.18650087714195251,0.18650087714195251,,2026-03-23
25,KCPSUGIND,short,2026-03-24,2026-03-23,22.979999542236328,4320,24.137176382541657,21.244234281778336,1.1,1.65,1.0519789457321167,5000.0,1.0,0.1859906017780304,0.1859906017780304,,2026-03-23
26,PNGJL,short,2026-03-24,2026-03-23,550.0,196,575.5092334747314,511.73614978790283,1.1,1.65,23.19021224975586,5000.0,1.0,0.1710616946220398,0.1710616946220398,,2026-03-23
27,MON100,short,2026-03-24,2026-03-23,219.24000549316406,679,226.60272178649902,208.19593105316162,1.1,1.65,6.693378448486328,5000.0,1.0,0.16852408647537231,0.16852408647537231,,2026-03-23
28,DALMIASUG,short,2026-03-24,2026-03-23,305.6000061035156,300,322.2325714111328,280.65115814208986,1.1,1.65,15.120513916015625,5000.0,1.0,0.16455325484275818,0.16455325484275818,,2026-03-23
29,SIKKO,short,2026-03-24,2026-03-23,4.539999961853027,17849,4.820123088359833,4.119815272092819,1.1,1.65,0.2546573877334595,5000.0,1.0,0.15405124425888062,0.15405124425888062,,2026-03-23
30,AGIIL,short,2026-03-24,2026-03-23,291.0,280,308.8476976394653,264.228453540802,1.1,1.65,16.22517967224121,5000.0,1.0,0.15259814262390137,0.15259814262390137,,2026-03-23
31,IGIL,short,2026-03-24,2026-03-23,316.95001220703125,314,332.829127407074,293.1313394069672,1.1,1.65,14.435559272766113,5000.0,1.0,0.14266398549079895,0.14266398549079895,,2026-03-23
32,AUROIMPEX-SM,long,2026-03-24,2026-03-23,27.850000381469727,2663,25.972569704055786,33.48229241371155,1.1,3.3,1.7067551612854004,5000.0,1.0,0.12683790922164917,0.12683790922164917,,2026-03-23
33,ACCENTMIC-SM,short,2026-03-24,2026-03-23,345.0,357,359.0015287399292,323.9977068901062,1.1,1.65,12.728662490844727,5000.0,1.0,0.10982900857925415,0.10982900857925415,,2026-03-23
34,MALUPAPER,short,2026-03-24,2026-03-23,28.899999618530273,2733,30.729011511802675,26.156481778621675,1.1,1.65,1.6627380847930908,5000.0,1.0,0.09685379266738892,0.09685379266738892,,2026-03-23
35,ZENTEC,short,2026-03-24,2026-03-23,1348.0,83,1407.9576538085937,1258.0635192871093,1.1,1.65,54.5069580078125,5000.0,1.0,0.09447526931762695,0.09447526931762695,,2026-03-23
36,SPORTKING,short,2026-03-24,2026-03-23,112.4000015258789,741,119.1431007862091,102.2853526353836,1.1,1.65,6.130090236663818,5000.0,1.0,0.09230118989944458,0.09230118989944458,,2026-03-23
37,MACOBSTECH-SM,long,2026-03-24,2026-03-23,211.6999969482422,491,201.52701950073242,242.21892929077148,1.1,3.3,9.248161315917969,5000.0,1.0,0.08217895030975342,0.08217895030975342,,2026-03-23
38,BLUSPRING,long,2026-03-24,2026-03-23,47.869998931884766,1371,44.22383193969726,55.162332916259764,1.1,2.2,3.314697265625,5000.0,1.0,0.06896346807479858,0.06896346807479858,,2026-03-23
